string dom time hits
33 29 3356.94506836 1
34 27 1884.79174805 1
35 30 2127.02368164 1
42 27 4280.52832031 1
43 18 1991.20849609 1
43 21 2432.68896484 1
43 22 2354.32519531 1
43 23 2463.41259766 1
43 25 1825.47192383 1
43 26 2672.40551758 1
43 26 2703.89111328 1
43 27 1824.96838379 1
43 27 2080.62963867 1
43 27 2096.4140625 1
43 28 1662.75036621 1
43 28 2060.33276367 1
43 29 1502.32092285 1
43 29 1661.33190918 1
43 29 1661.86132812 1
43 29 1857.36633301 1
43 29 1920.96984863 1
43 30 2386.71313477 1
43 31 2176.75 1
44 21 1449.07800293 1
44 21 2611.2980957 1
44 22 1958.70812988 1
44 23 1835.50756836 1
44 24 1325.03271484 1
44 24 2422.11938477 1
44 24 2432.06982422 1
44 25 1360.83959961 1
44 25 1587.7088623 1
44 25 1802.32263184 1
44 25 2500.91943359 1
44 26 1207.88085938 1
44 26 1343.29443359 1
44 26 1939.27539062 1
44 26 2392.73461914 1
44 27 1210.96325684 1
44 27 1320.29125977 1
44 27 1392.94445801 1
44 27 1395.7857666 1
44 27 1590.23083496 1
44 27 1659.27453613 1
44 27 1835.6484375 1
44 27 1883.69909668 1
44 27 2003.68371582 1
44 28 1147.96289062 1
44 28 1228.22741699 1
44 28 1291.61340332 1
44 28 1365.37695312 1
44 28 1460.79711914 1
44 28 1494.46362305 1
44 28 1652.86560059 1
44 28 1678.36853027 1
44 28 1684.05529785 1
44 28 1710.90734863 1
44 28 1869.30932617 1
44 28 1921.15100098 1
44 28 2018.54907227 1
44 28 2723.46801758 1
44 29 1189.42590332 1
44 29 1288.83361816 1
44 29 1305.97290039 1
44 29 1447.56188965 1
44 29 1498.2911377 1
44 29 1797.09191895 1
44 29 2087.36645508 1
44 29 2102.11108398 1
44 29 2255.81201172 1
44 30 1195.70361328 1
44 30 1316.76904297 1
44 30 1417.11157227 1
44 30 1481.32312012 1
44 30 1693.73059082 1
44 30 1704.02502441 1
44 30 1754.55322266 1
44 30 1786.15625 1
44 30 2162.30981445 1
44 30 2327.84594727 1
44 31 1376.29138184 1
44 31 1436.64587402 1
44 31 1439.09313965 1
44 31 1674.52807617 1
44 31 2054.85131836 1
44 32 1767.56604004 1
45 18 2372.99755859 1
45 24 1681.49816895 1
45 26 1566.95080566 1
45 27 1503.75463867 1
45 27 1713.10754395 1
45 27 2075.56518555 1
45 27 2124.9753418 1
45 28 1343.25305176 1
45 28 1652.73498535 1
45 28 1927.71179199 1
45 28 2238.44921875 1
45 29 1607.16149902 1
45 29 1643.47155762 1
45 29 2289.32714844 1
45 30 2217.95922852 1
47 31 2616.85205078 1
51 30 1876.69128418 1
52 19 2938.17797852 1
52 21 1794.75512695 1
52 21 1941.18310547 1
52 21 1944.94909668 1
52 22 1523.64196777 1
52 23 1973.00109863 1
52 23 2038.98706055 1
52 23 2069.03076172 1
52 23 2935.80786133 1
52 24 1960.07226562 1
52 24 2441.54492188 1
52 25 2158.74951172 1
52 26 1269.81835938 1
52 26 1402.77746582 1
52 26 1465.31933594 1
52 26 1474.54968262 1
52 26 1487.29443359 1
52 26 1499.63439941 1
52 26 1523.92041016 1
52 26 1580.6595459 1
52 26 1887.4161377 1
52 26 1889.69030762 1
52 26 2603.43359375 1
52 27 1202.79907227 1
