string dom time charge
63 24 1379.70947266 1
63 24 1380.89038086 1
63 24 1390.9708252 1
63 24 1398.04614258 1
63 24 1413.36425781 1
63 24 1414.00292969 1
63 24 1438.7590332 1
63 24 1443.54931641 1
63 24 1455.36608887 1
63 24 1479.31860352 1
63 24 1482.11523438 1
63 24 1484.53088379 1
63 24 1491.52746582 1
63 24 1502.56433105 1
63 24 1547.46813965 1
63 24 1557.62866211 1
63 24 1565.05212402 1
63 24 1613.73120117 1
63 24 1618.54174805 1
63 24 1625.59069824 1
63 24 1641.02331543 1
63 24 1641.67858887 1
63 24 1663.80224609 1
63 24 1668.90478516 1
63 24 1674.98425293 1
63 24 1676.23999023 1
63 24 1705.39038086 1
63 24 1710.23571777 1
63 24 1727.68481445 1
63 24 1794.12145996 1
63 24 1835.12548828 1
63 24 1865.06982422 1
63 24 1884.60742188 1
63 24 1886.57580566 1
63 24 1895.18981934 1
63 24 1923.89257812 1
63 24 1937.12524414 1
63 24 1942.60681152 1
63 24 2013.11987305 1
63 24 2036.58581543 1
63 24 2060.30957031 1
63 24 2076.64892578 1
63 24 2106.39819336 1
63 24 2112.29882812 1
63 24 2115.26074219 1
63 24 2155.96655273 1
63 24 2162.23925781 1
63 24 2214.35742188 1
63 24 2226.82055664 1
63 24 2334.12915039 1
63 24 2347.97900391 1
63 24 2370.89208984 1
63 24 2400.84155273 1
63 24 2425.29516602 1
63 25 753.222412109 1
63 25 755.169006348 1
63 25 758.731384277 1
63 25 788.625427246 1
63 25 789.910644531 1
63 25 796.453430176 1
63 25 800.523010254 1
63 25 806.85949707 1
63 25 808.69152832 1
63 25 811.61315918 1
63 25 815.693481445 1
63 25 815.694641113 1
63 25 821.531860352 1
63 25 822.524414062 1
63 25 822.713317871 1
63 25 827.213745117 1
63 25 829.222839355 1
63 25 833.971069336 1
63 25 836.140686035 1
63 25 839.267211914 1
63 25 849.117126465 1
63 25 849.73223877 1
63 25 851.699157715 1
63 25 854.18359375 1
63 25 856.680297852 1
63 25 857.640136719 1
63 25 860.232788086 1
63 25 860.727783203 1
63 25 862.644042969 1
63 25 864.844604492 1
63 25 866.369995117 1
63 25 866.406921387 1
63 25 866.838378906 1
63 25 871.107666016 1
63 25 873.92980957 1
63 25 880.369506836 1
63 25 881.462280273 1
63 25 886.299316406 1
63 25 886.730407715 1
63 25 888.637817383 1
63 25 889.1640625 1
63 25 898.009216309 1
63 25 899.798339844 1
63 25 899.867614746 1
63 25 900.640686035 1
63 25 904.39465332 1
63 25 910.411560059 1
63 25 910.674438477 1
63 25 911.533447266 1
63 25 912.998291016 1
63 25 913.030883789 1
63 25 913.129516602 1
63 25 915.323669434 1
63 25 916.101623535 1
63 25 916.360290527 1
63 25 917.624572754 1
63 25 918.865356445 1
63 25 921.988586426 1
63 25 926.114562988 1
63 25 930.045471191 1
63 25 930.641845703 1
63 25 936.51965332 1
63 25 941.555725098 1
63 25 942.778869629 1
63 25 943.312194824 1
63 25 943.403137207 1
63 25 952.92175293 1
63 25 954.106506348 1
63 25 954.643249512 1
63 25 959.479919434 1
63 25 959.776733398 1
63 25 960.954345703 1
63 25 961.64666748 1
63 25 963.819152832 1
63 25 964.823181152 1
63 25 965.136352539 1
63 25 968.602233887 1
63 25 973.011291504 1
63 25 975.59954834 1
63 25 978.278808594 1
63 25 978.336303711 1
63 25 978.649475098 1
63 25 982.342102051 1
63 25 983.149291992 1
63 25 986.443054199 1
63 25 992.282836914 1
63 25 993.506896973 1
63 25 993.690917969 1
63 25 995.658691406 1
63 25 996.781982422 1
63 25 996.807189941 1
63 25 999.713806152 1
63 25 999.74609375 1
63 25 1000.66717529 1
63 25 1008.50567627 1
63 25 1011.2802124 1
63 25 1013.18121338 1
63 25 1016.40075684 1
63 25 1018.06195068 1
63 25 1018.20928955 1
63 25 1018.38201904 1
63 25 1019.43896484 1
63 25 1019.48822021 1
63 25 1020.38061523 1
63 25 1021.21453857 1
63 25 1022.38989258 1
63 25 1023.37219238 1
63 25 1023.44885254 1
63 25 1023.76940918 1
63 25 1027.09472656 1
63 25 1027.7689209 1
63 25 1032.35437012 1
63 25 1036.15332031 1
63 25 1036.82678223 1
63 25 1038.67687988 1
63 25 1041.60388184 1
63 25 1044.85559082 1
63 25 1045.60229492 1
63 25 1047.02331543 1
63 25 1047.75866699 1
63 25 1049.4284668 1
63 25 1052.26159668 1
63 25 1052.68078613 1
63 25 1053.58435059 1
63 25 1053.87744141 1
63 25 1055.82092285 1
63 25 1057.44274902 1
63 25 1059.90808105 1
63 25 1060.3026123 1
63 25 1060.61450195 1
63 25 1061.53320312 1
63 25 1063.34814453 1
63 25 1065.9519043 1
63 25 1068.56433105 1
63 25 1072.57983398 1
63 25 1074.37756348 1
63 25 1076.82678223 1
63 25 1077.29785156 1
63 25 1077.31994629 1
63 25 1080.02868652 1
63 25 1081.4597168 1
63 25 1084.92956543 1
63 25 1086.39074707 1
63 25 1087.02563477 1
63 25 1088.18981934 1
63 25 1088.28710938 1
63 25 1088.48547363 1
63 25 1090.04858398 1
63 25 1091.8885498 1
63 25 1095.88671875 1
63 25 1096.01208496 1
63 25 1100.2722168 1
63 25 1101.76367188 1
63 25 1102.75537109 1
63 25 1104.64807129 1
63 25 1106.61608887 1
63 25 1109.57226562 1
63 25 1112.16210938 1
63 25 1113.67932129 1
63 25 1115.8651123 1
63 25 1118.62280273 1
63 25 1119.13354492 1
63 25 1121.33776855 1
63 25 1122.37817383 1
63 25 1122.49755859 1
63 25 1123.02832031 1
63 25 1124.87463379 1
63 25 1125.82373047 1
63 25 1128.05456543 1
63 25 1131.03027344 1
63 25 1132.45019531 1
63 25 1136.37792969 1
63 25 1137.21777344 1
63 25 1138.94421387 1
63 25 1148.73364258 1
63 25 1149.60021973 1
63 25 1149.80651855 1
63 25 1150.22546387 1
63 25 1153.28088379 1
63 25 1153.609375 1
63 25 1154.76416016 1
63 25 1154.93139648 1
63 25 1155.45410156 1
63 25 1155.57092285 1
63 25 1157.09887695 1
63 25 1157.29650879 1
63 25 1158.83032227 1
63 25 1160.69372559 1
63 25 1160.78210449 1
63 25 1166.67932129 1
63 25 1167.11987305 1
63 25 1167.7130127 1
63 25 1172.83911133 1
63 25 1175.86987305 1
63 25 1176.24694824 1
63 25 1179.0489502 1
63 25 1179.81164551 1
63 25 1180.85412598 1
63 25 1183.58898926 1
63 25 1184.56408691 1
63 25 1185.08032227 1
63 25 1186.9420166 1
63 25 1188.0378418 1
63 25 1189.50354004 1
63 25 1191.93078613 1
63 25 1199.65209961 1
63 25 1204.02453613 1
63 25 1206.51342773 1
63 25 1208.60864258 1
63 25 1209.68237305 1
63 25 1215.94421387 1
63 25 1215.96911621 1
63 25 1217.8137207 1
63 25 1219.88769531 1
63 25 1220.18981934 1
63 25 1222.2598877 1
63 25 1223.75085449 1
63 25 1223.76306152 1
63 25 1224.82958984 1
63 25 1228.41601562 1
63 25 1232.13183594 1
63 25 1235.08862305 1
63 25 1242.52697754 1
63 25 1248.2611084 1
63 25 1250.85583496 1
63 25 1251.0012207 1
63 25 1251.31188965 1
63 25 1257.29748535 1
63 25 1258.28820801 1
63 25 1259.56262207 1
63 25 1260.7644043 1
63 25 1263.49499512 1
63 25 1264.73950195 1
63 25 1267.88647461 1
63 25 1269.2244873 1
63 25 1271.19250488 1
63 25 1271.69726562 1
63 25 1271.79870605 1
63 25 1281.42346191 1
63 25 1281.80029297 1
63 25 1283.54797363 1
63 25 1285.26977539 1
63 25 1288.09411621 1
63 25 1292.54284668 1
63 25 1293.93896484 1
63 25 1294.71569824 1
63 25 1297.00463867 1
63 25 1298.7923584 1
63 25 1307.72290039 1
63 25 1309.74414062 1
63 25 1311.82714844 1
63 25 1317.26757812 1
63 25 1319.19714355 1
63 25 1321.8795166 1
63 25 1324.97607422 1
63 25 1325.32824707 1
63 25 1326.09472656 1
63 25 1335.62976074 1
63 25 1342.10449219 1
63 25 1343.14562988 1
63 25 1346.61657715 1
63 25 1348.38439941 1
63 25 1352.68261719 1
63 25 1363.57800293 1
63 25 1368.30725098 1
63 25 1377.7713623 1
63 25 1379.27893066 1
63 25 1382.9005127 1
63 25 1403.02722168 1
63 25 1404.32617188 1
63 25 1407.02746582 1
63 25 1411.35424805 1
63 25 1411.58654785 1
63 25 1412.2545166 1
63 25 1423.38781738 1
63 25 1423.48754883 1
63 25 1426.19970703 1
63 25 1426.8248291 1
63 25 1428.52978516 1
63 25 1430.70288086 1
63 25 1443.9564209 1
63 25 1449.05554199 1
63 25 1452.06762695 1
63 25 1464.0012207 1
63 25 1473.77563477 1
63 25 1477.59057617 1
63 25 1482.15283203 1
63 25 1489.03552246 1
63 25 1493.66247559 1
63 25 1496.47668457 1
63 25 1499.28747559 1
63 25 1505.76000977 1
63 25 1517.16271973 1
63 25 1517.43469238 1
63 25 1520.33557129 1
63 25 1520.91821289 1
63 25 1527.46582031 1
63 25 1539.2479248 1
63 25 1542.32128906 1
63 25 1551.88659668 1
63 25 1557.60546875 1
63 25 1562.1862793 1
63 25 1567.0378418 1
63 25 1568.99694824 1
63 25 1571.28967285 1
63 25 1600.47155762 1
63 25 1618.09423828 1
63 25 1632.66174316 1
63 25 1635.13818359 1
63 25 1644.38378906 1
63 25 1656.92773438 1
63 25 1664.1776123 1
63 25 1669.08239746 1
63 25 1705.54931641 1
63 25 1714.89550781 1
63 25 1720.50402832 1
63 25 1731.69567871 1
63 25 1732.71337891 1
63 25 1736.02490234 1
63 25 1742.63562012 1
63 25 1744.85595703 1
63 25 1767.72473145 1
63 25 1770.65710449 1
63 25 1772.59020996 1
63 25 1780.48779297 1
63 25 1788.09924316 1
63 25 1799.16711426 1
63 25 1804.96154785 1
63 25 1818.67272949 1
63 25 1819.58190918 1
63 25 1820.33154297 1
63 25 1823.04467773 1
63 25 1832.2755127 1
63 25 1903.99804688 1
63 25 1904.74609375 1
63 25 1926.56445312 1
63 25 1929.30786133 1
63 25 1940.66845703 1
63 25 1940.7956543 1
63 25 1941.99450684 1
63 25 2011.59448242 1
63 25 2043.20837402 1
63 25 2139.80664062 1
63 25 2152.33837891 1
63 25 2168.45043945 1
63 25 2260.57910156 1
63 25 2264.75341797 1
63 25 2278.70605469 1
63 25 2303.35351562 1
63 25 2315.85888672 1
63 25 2486.10351562 1
63 25 2616.77783203 1
63 25 2674.46557617 1
63 26 687.19934082 1
63 26 697.405639648 1
63 26 709.100769043 1
63 26 712.386657715 1
63 26 719.637329102 1
63 26 720.161437988 1
63 26 723.675048828 1
63 26 724.221740723 1
63 26 728.061340332 1
63 26 728.66217041 1
63 26 730.39654541 1
63 26 731.648620605 1
63 26 733.849731445 1
63 26 735.604858398 1
63 26 741.333129883 1
63 26 741.591796875 1
63 26 743.109802246 1
63 26 743.698547363 1
63 26 749.082885742 1
63 26 749.427185059 1
63 26 751.420776367 1
63 26 755.490478516 1
63 26 756.304260254 1
63 26 759.030273438 1
63 26 760.517944336 1
63 26 761.257446289 1
63 26 761.505493164 1
63 26 761.95526123 1
63 26 763.017822266 1
63 26 763.151733398 1
63 26 765.03112793 1
63 26 766.600891113 1
63 26 767.754211426 1
63 26 769.533996582 1
63 26 771.254760742 1
63 26 771.256408691 1
63 26 773.098083496 1
63 26 773.141296387 1
63 26 775.033569336 1
63 26 775.147216797 1
63 26 778.114868164 1
63 26 779.341186523 1
63 26 779.545959473 1
63 26 780.999694824 1
63 26 781.194335938 1
63 26 782.921081543 1
63 26 784.492004395 1
63 26 785.159973145 1
63 26 786.028625488 1
63 26 786.455200195 1
63 26 789.296325684 1
63 26 789.5390625 1
63 26 789.635742188 1
63 26 790.868530273 1
63 26 791.205993652 1
63 26 791.262268066 1
63 26 791.676757812 1
63 26 791.782653809 1
63 26 793.136962891 1
63 26 793.638183594 1
63 26 793.822631836 1
63 26 793.829772949 1
63 26 793.90411377 1
63 26 794.333129883 1
63 26 794.723815918 1
63 26 796.777770996 1
63 26 797.190917969 1
63 26 798.084289551 1
63 26 798.683898926 1
63 26 799.78112793 1
63 26 800.082397461 1
63 26 800.328125 1
63 26 800.540771484 1
63 26 800.959899902 1
63 26 801.875793457 1
63 26 801.991088867 1
63 26 802.457702637 1
63 26 802.884216309 1
63 26 803.51171875 1
63 26 803.945129395 1
63 26 804.523254395 1
63 26 805.699035645 1
63 26 805.786743164 1
63 26 805.994445801 1
63 26 806.421508789 1
63 26 806.499755859 1
63 26 806.865600586 1
63 26 807.249572754 1
63 26 807.346679688 1
63 26 808.201904297 1
63 26 808.211303711 1
63 26 809.463989258 1
63 26 809.669616699 1
63 26 810.019714355 1
63 26 810.598571777 1
63 26 810.917297363 1
63 26 810.935668945 1
63 26 812.16217041 1
63 26 812.751953125 1
63 26 812.983215332 1
63 26 813.138793945 1
63 26 814.951599121 1
63 26 815.469116211 1
63 26 815.660766602 1
63 26 817.961120605 1
63 26 818.635437012 1
63 26 819.835449219 1
63 26 820.714599609 1
63 26 820.897399902 1
63 26 821.177246094 1
63 26 821.415527344 1
63 26 822.072387695 1
63 26 822.707458496 1
63 26 823.431762695 1
63 26 823.709533691 1
63 26 823.725769043 1
63 26 825.45489502 1
63 26 829.154968262 1
63 26 829.33215332 1
63 26 829.821472168 1
63 26 829.922363281 1
63 26 830.070495605 1
63 26 830.155273438 1
63 26 831.029724121 1
63 26 831.525695801 1
63 26 831.809997559 1
63 26 831.854980469 1
63 26 834.95098877 1
63 26 835.208984375 1
63 26 836.203491211 1
63 26 836.678344727 1
63 26 837.101501465 1
63 26 837.536010742 1
63 26 837.816223145 1
63 26 838.926940918 1
63 26 839.534179688 1
63 26 842.748352051 1
63 26 843.6953125 1
63 26 843.906799316 1
63 26 844.307373047 1
63 26 846.224121094 1
63 26 846.65826416 1
63 26 846.863891602 1
63 26 847.002075195 1
63 26 847.382385254 1
63 26 847.404541016 1
63 26 848.903625488 1
63 26 849.055664062 1
63 26 849.097595215 1
63 26 849.834411621 1
63 26 850.312255859 1
63 26 850.505004883 1
63 26 851.762878418 1
63 26 852.657470703 1
63 26 852.965026855 1
63 26 854.774047852 1
63 26 854.850463867 1
63 26 855.361633301 1
63 26 855.448242188 1
63 26 856.701965332 1
63 26 857.835754395 1
63 26 857.998779297 1
63 26 858.261352539 1
63 26 860.552307129 1
63 26 860.717651367 1
63 26 860.762939453 1
63 26 861.210998535 1
63 26 861.330932617 1
63 26 861.811645508 1
63 26 862.336181641 1
63 26 862.607788086 1
63 26 862.845458984 1
63 26 863.087280273 1
63 26 863.375671387 1
63 26 863.688598633 1
63 26 863.880249023 1
63 26 865.102539062 1
63 26 865.274047852 1
63 26 865.8203125 1
63 26 867.696533203 1
63 26 867.706237793 1
63 26 868.643676758 1
63 26 869.679199219 1
63 26 871.038269043 1
63 26 871.071777344 1
63 26 871.085632324 1
63 26 871.402648926 1
63 26 871.407287598 1
63 26 871.635009766 1
63 26 871.663146973 1
63 26 872.170349121 1
63 26 872.70703125 1
63 26 873.288024902 1
63 26 873.655639648 1
63 26 874.561340332 1
63 26 874.576965332 1
63 26 875.15246582 1
63 26 875.459533691 1
63 26 876.127807617 1
63 26 877.278991699 1
63 26 878.416992188 1
63 26 879.474060059 1
63 26 880.545837402 1
63 26 880.868469238 1
63 26 881.205566406 1
63 26 882.99786377 1
63 26 883.39276123 1
63 26 883.565246582 1
63 26 883.68939209 1
63 26 883.816040039 1
63 26 884.036132812 1
63 26 884.321594238 1
63 26 884.839172363 1
63 26 884.934692383 1
63 26 885.046081543 1
63 26 885.170959473 1
63 26 885.532348633 1
63 26 885.87298584 1
63 26 886.251159668 1
63 26 886.53729248 1
63 26 886.575500488 1
63 26 886.887634277 1
63 26 887.019104004 1
63 26 888.426391602 1
63 26 889.946289062 1
63 26 891.703552246 1
63 26 894.518676758 1
63 26 896.861938477 1
63 26 897.268676758 1
63 26 897.456726074 1
