string dom time hits
35 28 2518.51074219 1
43 29 2801.96582031 1
44 25 2445.59912109 1
44 27 3177.00854492 1
44 28 1422.40991211 1
44 28 1749.39660645 1
44 30 1727.25366211 1
44 32 2948.63818359 1
45 21 2337.80541992 1
45 22 2721.6472168 1
45 22 2772.13110352 1
45 23 2445.17553711 1
45 24 1790.70629883 1
45 26 1341.94934082 1
45 26 3120.39892578 1
45 27 1229.65283203 1
45 27 2168.1887207 1
45 27 2768.31884766 1
45 28 1378.26586914 1
45 28 1510.65258789 1
45 28 1890.20251465 1
45 29 1337.49914551 1
45 29 1621.7755127 1
45 29 1768.85668945 1
45 29 2476.09790039 1
45 30 1433.34143066 1
45 30 1947.39550781 1
45 30 2177.35546875 1
45 32 1571.29394531 1
46 19 2558.5925293 1
46 20 2084.75512695 1
46 24 2233.27001953 1
46 24 2339.03393555 1
46 26 1913.92407227 1
46 26 2095.18261719 1
46 26 2110.17163086 1
46 27 2634.80639648 1
46 27 2787.53613281 1
46 28 1803.05505371 1
46 29 1844.79821777 1
46 29 1947.74157715 1
46 30 1888.75439453 1
47 24 3456.12011719 1
53 24 1922.66540527 1
53 25 1371.06176758 1
53 25 2099.74707031 1
53 26 1646.88830566 1
53 27 1470.22375488 1
53 27 1497.48742676 1
53 27 1685.10498047 1
53 27 1782.38439941 1
53 28 1153.49584961 1
53 28 1480.79089355 1
53 28 1569.14355469 1
53 28 1760.22277832 1
53 29 1345.83764648 1
53 29 1545.60571289 1
53 29 1667.48596191 1
53 29 1958.75585938 1
53 31 1974.90429688 1
53 32 1294.0234375 1
53 32 1582.01525879 1
53 32 2082.34130859 1
53 32 3215.90283203 1
54 17 2157.14575195 1
54 18 2439.18798828 1
54 19 1500.70959473 1
54 20 1695.78649902 1
54 20 1913.48840332 1
54 21 1237.23925781 1
54 21 1253.20202637 1
54 21 1554.34716797 1
54 21 1556.36462402 1
54 21 1740.12988281 1
54 22 1149.31933594 1
54 22 1190.29870605 1
54 22 1345.50927734 1
54 22 1361.72839355 1
54 22 1414.79553223 1
54 22 1420.93054199 1
54 22 1484.21862793 1
54 22 1684.62121582 1
54 22 1829.31872559 1
54 23 978.524658203 1
54 23 983.01184082 1
54 23 1132.95532227 1
54 23 1193.12512207 1
54 23 1214.28833008 1
54 23 1236.86486816 1
54 23 1392.31152344 1
54 23 1419.17468262 1
54 23 1483.66906738 1
54 23 1675.1973877 1
54 23 1767.5489502 1
54 23 2211.32861328 1
54 23 2841.98217773 1
54 24 813.924560547 1
54 24 910.234619141 1
54 24 980.193359375 1
54 24 1028.01806641 1
54 24 1086.5748291 1
54 24 1096.86779785 1
54 24 1124.79711914 1
54 24 1195.11230469 1
54 24 1293.96704102 1
54 24 1294.98205566 1
54 24 1331.8762207 1
54 24 1402.79284668 1
54 24 1457.61560059 1
54 24 1479.07739258 1
54 24 1530.26452637 1
54 24 1570.64624023 1
54 24 2277.85058594 1
54 24 2559.28320312 1
54 25 857.389099121 1
54 25 885.683532715 1
54 25 905.311035156 1
54 25 926.033935547 1
54 25 949.293579102 1
54 25 959.19317627 1
54 25 976.041809082 1
54 25 985.606872559 1
54 25 995.001342773 1
54 25 1039.20593262 1
54 25 1041.80371094 1
54 25 1069.75720215 1
54 25 1069.98925781 1
54 25 1071.70129395 1
54 25 1131.30090332 1
54 25 1147.68505859 1
54 25 1163.3807373 1
54 25 1170.71459961 1
54 25 1171.37451172 1
54 25 1175.12414551 1
54 25 1201.76782227 1
54 25 1363.19665527 1
54 25 1467.22143555 1
54 25 1479.73791504 1
54 25 1482.95629883 1
54 25 1511.80236816 1
54 25 1540.61401367 1
54 25 1674.38110352 1
54 25 1964.97717285 1
54 25 2130.27050781 1
54 25 2856.70825195 1
54 26 760.816345215 1
54 26 768.189941406 1
54 26 779.873474121 1
54 26 780.748168945 1
54 26 786.955078125 1
54 26 790.580078125 1
54 26 798.542053223 1
54 26 810.897094727 1
54 26 813.060791016 1
54 26 815.58972168 1
54 26 820.356872559 1
54 26 831.271484375 1
54 26 832.636413574 1
54 26 832.660400391 1
54 26 838.719543457 1
54 26 857.090759277 1
54 26 860.84387207 1
54 26 870.909484863 1
54 26 882.016967773 1
54 26 883.266601562 1
54 26 885.161865234 1
54 26 899.92175293 1
54 26 901.078491211 1
54 26 912.09942627 1
54 26 914.768859863 1
54 26 936.476013184 1
54 26 943.81036377 1
54 26 951.016967773 1
54 26 986.946655273 1
54 26 1004.21813965 1
54 26 1008.80303955 1
54 26 1020.51678467 1
54 26 1053.74963379 1
54 26 1056.04077148 1
54 26 1067.82873535 1
54 26 1080.59985352 1
54 26 1098.04760742 1
54 26 1103.13708496 1
54 26 1156.18835449 1
54 26 1157.36462402 1
54 26 1160.46582031 1
54 26 1173.91040039 1
54 26 1222.18041992 1
54 26 1226.06604004 1
54 26 1230.8762207 1
54 26 1248.5546875 1
54 26 1250.83569336 1
