string dom time charge
63 21 1590.00366211 1
63 21 1624.49328613 1
63 21 1682.51757812 1
63 21 1717.41796875 1
63 21 1754.83752441 1
63 21 1789.34448242 1
63 21 1882.21618652 1
63 21 2021.18823242 1
63 21 2114.52612305 1
63 21 2133.64111328 1
63 21 2137.49633789 1
63 21 2194.39672852 1
63 21 2228.61645508 1
63 21 2290.81030273 1
63 21 2885.66064453 1
63 21 3107.37866211 1
63 21 3111.9609375 1
63 21 3128.26367188 1
63 22 929.120849609 1
63 22 995.07208252 1
63 22 1041.89306641 1
63 22 1051.05712891 1
63 22 1054.26367188 1
63 22 1072.65808105 1
63 22 1083.78942871 1
63 22 1096.79614258 1
63 22 1099.30688477 1
63 22 1104.1953125 1
63 22 1123.86816406 1
63 22 1125.58874512 1
63 22 1127.65234375 1
63 22 1129.16918945 1
63 22 1138.48596191 1
63 22 1144.98217773 1
63 22 1146.14746094 1
63 22 1152.6270752 1
63 22 1152.82543945 1
63 22 1153.13146973 1
63 22 1159.55737305 1
63 22 1166.96728516 1
63 22 1168.35595703 1
63 22 1193.36584473 1
63 22 1231.36694336 1
63 22 1240.13061523 1
63 22 1245.52062988 1
63 22 1245.66760254 1
63 22 1270.5480957 1
63 22 1271.60754395 1
63 22 1272.20471191 1
63 22 1294.390625 1
63 22 1300.2421875 1
63 22 1303.46777344 1
63 22 1315.70727539 1
63 22 1318.41064453 1
63 22 1321.35107422 1
63 22 1332.62268066 1
63 22 1338.9017334 1
63 22 1348.18530273 1
63 22 1349.19946289 1
63 22 1366.22338867 1
63 22 1366.66882324 1
63 22 1373.72131348 1
63 22 1378.79394531 1
63 22 1379.95690918 1
63 22 1413.64001465 1
63 22 1418.14892578 1
63 22 1418.40942383 1
63 22 1422.1661377 1
63 22 1442.97912598 1
63 22 1455.64550781 1
63 22 1469.82067871 1
63 22 1474.83300781 1
63 22 1501.41333008 1
63 22 1509.82702637 1
63 22 1526.22839355 1
63 22 1538.79455566 1
63 22 1570.00610352 1
63 22 1572.41162109 1
63 22 1576.64855957 1
63 22 1586.42602539 1
63 22 1596.80090332 1
63 22 1603.15869141 1
63 22 1615.67321777 1
63 22 1629.5715332 1
63 22 1630.19873047 1
63 22 1651.50048828 1
63 22 1654.12524414 1
63 22 1671.73791504 1
63 22 1681.81872559 1
63 22 1698.03747559 1
63 22 1707.12329102 1
63 22 1716.47167969 1
63 22 1718.4942627 1
63 22 1718.54553223 1
63 22 1726.88647461 1
63 22 1740.14709473 1
63 22 1810.10693359 1
63 22 1825.04309082 1
63 22 1847.47192383 1
63 22 1854.94433594 1
63 22 1859.52416992 1
63 22 1883.26013184 1
63 22 1898.74621582 1
63 22 1932.35827637 1
63 22 1974.41821289 1
63 22 2021.34448242 1
63 22 2029.75024414 1
63 22 2047.6697998 1
63 22 2078.33544922 1
63 22 2187.54638672 1
63 22 2204.70117188 1
63 22 2213.07299805 1
63 22 2320.35766602 1
63 22 2367.53588867 1
63 22 2395.32910156 1
63 22 2532.63720703 1
63 22 2784.28833008 1
63 23 894.479248047 1
63 23 896.819091797 1
63 23 931.56427002 1
63 23 943.248596191 1
63 23 955.843261719 1
63 23 965.879150391 1
63 23 979.018066406 1
63 23 986.838012695 1
63 23 990.271057129 1
63 23 996.250488281 1
63 23 1005.14904785 1
63 23 1007.80633545 1
63 23 1011.95355225 1
63 23 1014.9621582 1
63 23 1036.67993164 1
63 23 1044.53015137 1
63 23 1046.37023926 1
63 23 1063.28649902 1
63 23 1067.49279785 1
63 23 1074.31640625 1
63 23 1085.63647461 1
63 23 1099.76013184 1
63 23 1107.38208008 1
63 23 1116.6817627 1
63 23 1117.65246582 1
63 23 1121.01403809 1
63 23 1123.05688477 1
63 23 1123.34960938 1
63 23 1124.40783691 1
63 23 1129.99035645 1
63 23 1134.9197998 1
63 23 1143.14050293 1
63 23 1152.36657715 1
63 23 1156.51940918 1
63 23 1157.91101074 1
63 23 1162.97900391 1
63 23 1165.43591309 1
63 23 1168.21386719 1
63 23 1184.42687988 1
63 23 1192.26501465 1
63 23 1202.90881348 1
63 23 1208.35412598 1
63 23 1214.53564453 1
63 23 1218.81677246 1
63 23 1228.21765137 1
63 23 1229.62585449 1
63 23 1232.34106445 1
63 23 1236.3314209 1
63 23 1240.41137695 1
63 23 1241.37329102 1
63 23 1244.54077148 1
63 23 1253.57067871 1
63 23 1255.59729004 1
63 23 1259.60107422 1
63 23 1265.21337891 1
63 23 1279.44226074 1
63 23 1298.72192383 1
63 23 1334.8873291 1
63 23 1344.18334961 1
63 23 1370.69335938 1
63 23 1381.64501953 1
63 23 1382.64697266 1
63 23 1387.66516113 1
63 23 1413.15783691 1
63 23 1465.12768555 1
63 23 1468.83056641 1
63 23 1476.24328613 1
63 23 1479.36169434 1
63 23 1489.29663086 1
63 23 1491.07189941 1
63 23 1515.15527344 1
63 23 1532.24121094 1
63 23 1540.49487305 1
63 23 1540.5390625 1
63 23 1555.39575195 1
63 23 1573.2064209 1
63 23 1574.06213379 1
63 23 1580.11010742 1
63 23 1612.38916016 1
63 23 1622.09667969 1
63 23 1628.68664551 1
63 23 1639.74353027 1
63 23 1663.51025391 1
63 23 1670.88427734 1
63 23 1678.24121094 1
63 23 1715.53710938 1
63 23 1721.34533691 1
63 23 1751.45739746 1
63 23 1751.97314453 1
63 23 1760.75158691 1
63 23 1772.67175293 1
63 23 1780.27111816 1
63 23 1795.22570801 1
63 23 1826.45166016 1
63 23 1836.24768066 1
63 23 1893.80432129 1
63 23 1976.62573242 1
63 23 2049.70288086 1
63 23 2237.64575195 1
63 23 2270.01293945 1
63 23 2294.578125 1
63 23 2327.09008789 1
63 23 2345.14086914 1
63 23 2365.70410156 1
63 23 2701.45874023 1
63 23 2712.68994141 1
63 23 2856.92822266 1
63 24 773.01373291 1
63 24 808.263244629 1
63 24 869.840454102 1
63 24 871.304992676 1
63 24 878.488464355 1
63 24 880.092712402 1
63 24 882.270202637 1
63 24 885.444213867 1
63 24 887.246643066 1
63 24 891.979370117 1
63 24 897.056030273 1
63 24 903.874206543 1
63 24 904.381347656 1
63 24 905.062072754 1
63 24 913.016662598 1
63 24 923.988586426 1
63 24 927.529541016 1
63 24 929.18182373 1
63 24 933.464904785 1
63 24 938.817993164 1
63 24 939.37487793 1
63 24 951.591369629 1
63 24 954.536865234 1
63 24 955.145751953 1
63 24 959.708496094 1
63 24 967.205444336 1
63 24 970.64074707 1
63 24 976.265197754 1
63 24 978.323120117 1
63 24 979.729675293 1
63 24 980.99432373 1
63 24 981.501525879 1
63 24 986.183166504 1
63 24 998.380493164 1
63 24 1003.51074219 1
63 24 1003.90112305 1
63 24 1006.20050049 1
63 24 1012.32781982 1
63 24 1014.58044434 1
63 24 1015.56268311 1
63 24 1017.51153564 1
63 24 1022.16192627 1
63 24 1023.50897217 1
63 24 1026.91040039 1
63 24 1040.61657715 1
63 24 1043.09423828 1
63 24 1045.43786621 1
63 24 1049.79614258 1
63 24 1055.32849121 1
63 24 1057.33496094 1
63 24 1058.93347168 1
63 24 1064.63378906 1
63 24 1068.9029541 1
63 24 1073.82043457 1
63 24 1077.28405762 1
63 24 1077.77160645 1
63 24 1083.69714355 1
63 24 1086.53955078 1
63 24 1088.09020996 1
63 24 1096.94689941 1
63 24 1100.87817383 1
63 24 1116.91369629 1
63 24 1121.5859375 1
63 24 1122.21887207 1
63 24 1124.7220459 1
63 24 1132.43359375 1
63 24 1134.1887207 1
63 24 1134.23046875 1
63 24 1135.36669922 1
63 24 1135.59936523 1
63 24 1138.49194336 1
63 24 1139.65979004 1
63 24 1140.67907715 1
63 24 1153.55895996 1
63 24 1158.74572754 1
63 24 1160.70251465 1
63 24 1167.76574707 1
63 24 1168.39282227 1
63 24 1171.63708496 1
63 24 1173.55419922 1
63 24 1178.95727539 1
63 24 1181.69287109 1
63 24 1182.02941895 1
63 24 1186.67822266 1
63 24 1191.26464844 1
63 24 1193.77392578 1
63 24 1198.74462891 1
63 24 1201.96679688 1
63 24 1202.95617676 1
63 24 1206.07714844 1
63 24 1208.36584473 1
63 24 1215.15979004 1
63 24 1219.8626709 1
63 24 1222.57458496 1
63 24 1226.80639648 1
63 24 1232.28430176 1
63 24 1237.97631836 1
63 24 1248.54821777 1
63 24 1268.76672363 1
63 24 1270.11230469 1
63 24 1273.10449219 1
63 24 1273.29211426 1
63 24 1275.90026855 1
63 24 1277.28613281 1
63 24 1282.86315918 1
63 24 1283.24316406 1
63 24 1289.21081543 1
63 24 1292.984375 1
63 24 1298.02575684 1
63 24 1306.51330566 1
63 24 1316.88476562 1
63 24 1322.71228027 1
63 24 1324.47094727 1
63 24 1345.59179688 1
63 24 1347.33349609 1
63 24 1351.00476074 1
63 24 1352.48730469 1
63 24 1356.5838623 1
63 24 1365.67419434 1
63 24 1376.11560059 1
63 24 1380.67529297 1
63 24 1384.19396973 1
63 24 1384.48181152 1
63 24 1394.54492188 1
63 24 1396.38391113 1
63 24 1396.95007324 1
63 24 1411.0345459 1
63 24 1413.39562988 1
63 24 1452.90087891 1
63 24 1457.21069336 1
63 24 1458.93981934 1
63 24 1468.2800293 1
63 24 1469.30151367 1
63 24 1474.57775879 1
63 24 1479.3359375 1
63 24 1502.43115234 1
63 24 1511.59741211 1
63 24 1514.56335449 1
63 24 1522.70629883 1
63 24 1531.82617188 1
63 24 1533.99707031 1
63 24 1549.20874023 1
63 24 1554.61914062 1
63 24 1556.62670898 1
63 24 1557.546875 1
63 24 1561.36560059 1
63 24 1572.36645508 1
63 24 1573.64538574 1
63 24 1580.4284668 1
63 24 1583.73864746 1
63 24 1584.52722168 1
63 24 1585.40234375 1
63 24 1586.06787109 1
63 24 1600.38623047 1
63 24 1609.27539062 1
63 24 1631.78771973 1
63 24 1644.98474121 1
63 24 1655.15075684 1
63 24 1657.74182129 1
63 24 1662.9942627 1
63 24 1664.41394043 1
63 24 1710.88806152 1
63 24 1727.56066895 1
63 24 1761.90063477 1
63 24 1780.81335449 1
63 24 1847.46044922 1
63 24 1851.20947266 1
63 24 1868.61132812 1
63 24 1881.46728516 1
63 24 1895.47668457 1
63 24 1913.48144531 1
63 24 1920.62402344 1
63 24 1932.54699707 1
63 24 1939.61047363 1
63 24 1952.35900879 1
63 24 1959.83203125 1
63 24 1960.87805176 1
63 24 1968.75109863 1
63 24 1986.59313965 1
63 24 2046.13146973 1
63 24 2105.10961914 1
63 24 2147.92431641 1
63 24 2217.66333008 1
63 24 2229.69433594 1
63 24 2301.24902344 1
63 24 2395.72216797 1
63 24 2591.34399414 1
63 24 2646.01147461 1
63 24 2684.65722656 1
63 24 2735.76611328 1
63 24 2760.08959961 1
63 24 2769.90161133 1
63 24 2903.8059082 1
63 25 771.445129395 1
63 25 776.72454834 1
63 25 790.59954834 1
63 25 791.652587891 1
63 25 798.729003906 1
63 25 800.664733887 1
63 25 800.877258301 1
63 25 810.048095703 1
63 25 812.13067627 1
63 25 813.076538086 1
63 25 813.759033203 1
63 25 814.602722168 1
63 25 819.838439941 1
63 25 822.866394043 1
63 25 823.969421387 1
63 25 827.02722168 1
63 25 828.442321777 1
63 25 828.497558594 1
63 25 830.159484863 1
63 25 832.18170166 1
63 25 832.478149414 1
63 25 840.070983887 1
63 25 840.383666992 1
63 25 842.602050781 1
63 25 844.317565918 1
63 25 849.354187012 1
63 25 849.700378418 1
63 25 849.979248047 1
63 25 850.925842285 1
63 25 851.290039062 1
63 25 854.170593262 1
63 25 859.641662598 1
63 25 865.734924316 1
63 25 867.991333008 1
63 25 868.29486084 1
63 25 870.476867676 1
63 25 870.507141113 1
63 25 872.959533691 1
63 25 877.19317627 1
63 25 879.576843262 1
63 25 881.370300293 1
63 25 886.364868164 1
63 25 890.985412598 1
63 25 893.164978027 1
63 25 893.370544434 1
63 25 895.415466309 1
63 25 896.340087891 1
63 25 898.21661377 1
63 25 902.552307129 1
63 25 902.669616699 1
63 25 904.020019531 1
63 25 904.744262695 1
63 25 908.057434082 1
63 25 909.307922363 1
63 25 910.14465332 1
63 25 917.444519043 1
63 25 919.020751953 1
63 25 919.038879395 1
63 25 919.726928711 1
63 25 920.503112793 1
63 25 922.24798584 1
63 25 923.379394531 1
63 25 923.644714355 1
63 25 924.553649902 1
63 25 925.437194824 1
63 25 926.61505127 1
63 25 926.774719238 1
63 25 927.585327148 1
63 25 928.25604248 1
63 25 928.760070801 1
63 25 932.131958008 1
63 25 932.182128906 1
63 25 934.655944824 1
63 25 936.81640625 1
63 25 937.113769531 1
63 25 937.125854492 1
63 25 938.356933594 1
63 25 939.251464844 1
63 25 940.678344727 1
63 25 944.8359375 1
63 25 945.926269531 1
63 25 947.618774414 1
63 25 950.202636719 1
63 25 950.652954102 1
63 25 952.241577148 1
63 25 952.49786377 1
63 25 954.983032227 1
63 25 955.830444336 1
63 25 956.356872559 1
63 25 961.617248535 1
63 25 962.178588867 1
63 25 963.387390137 1
63 25 965.242431641 1
63 25 968.712402344 1
63 25 970.393737793 1
63 25 971.34185791 1
63 25 971.643615723 1
63 25 972.791137695 1
63 25 974.547424316 1
63 25 974.619934082 1
63 25 975.585327148 1
63 25 977.262390137 1
63 25 979.033874512 1
63 25 979.619750977 1
63 25 983.819213867 1
63 25 988.086303711 1
63 25 988.088195801 1
63 25 991.392944336 1
63 25 995.931518555 1
63 25 996.703308105 1
63 25 997.338439941 1
63 25 997.455200195 1
63 25 1006.22485352 1
63 25 1007.16992188 1
63 25 1007.28417969 1
63 25 1008.01800537 1
63 25 1010.43023682 1
63 25 1013.35906982 1
63 25 1013.70849609 1
63 25 1016.78149414 1
63 25 1016.81188965 1
63 25 1018.08172607 1
63 25 1018.99658203 1
63 25 1021.55218506 1
63 25 1024.88696289 1
63 25 1025.63317871 1
63 25 1027.21972656 1
63 25 1027.92785645 1
63 25 1027.95593262 1
63 25 1028.46289062 1
63 25 1028.74511719 1
63 25 1028.97595215 1
63 25 1029.4967041 1
63 25 1037.75537109 1
63 25 1039.28588867 1
63 25 1040.42749023 1
63 25 1041.03881836 1
63 25 1044.89343262 1
63 25 1048.79528809 1
63 25 1051.48815918 1
63 25 1051.75500488 1
63 25 1053.25830078 1
63 25 1055.06506348 1
63 25 1056.16223145 1
63 25 1057.0300293 1
63 25 1060.04089355 1
63 25 1060.86376953 1
63 25 1062.32751465 1
63 25 1066.9954834 1
63 25 1067.90185547 1
63 25 1069.62316895 1
63 25 1070.4362793 1
63 25 1070.93164062 1
63 25 1072.25292969 1
63 25 1074.78967285 1
63 25 1076.94494629 1
63 25 1081.15673828 1
63 25 1081.70458984 1
63 25 1086.58984375 1
63 25 1087.24584961 1
63 25 1089.76550293 1
63 25 1089.90808105 1
63 25 1091.79833984 1
63 25 1092.31115723 1
63 25 1092.6920166 1
63 25 1094.23498535 1
63 25 1096.61877441 1
63 25 1099.7545166 1
63 25 1100.84863281 1
63 25 1105.13623047 1
63 25 1106.29296875 1
63 25 1108.31677246 1
63 25 1111.27001953 1
63 25 1112.49206543 1
63 25 1113.46862793 1
63 25 1114.56347656 1
63 25 1115.37731934 1
63 25 1118.83483887 1
63 25 1119.04675293 1
63 25 1121.19555664 1
63 25 1123.26855469 1
63 25 1125.72644043 1
63 25 1126.11633301 1
63 25 1128.84606934 1
63 25 1132.63818359 1
63 25 1134.47692871 1
63 25 1138.61364746 1
63 25 1141.10168457 1
63 25 1142.08129883 1
63 25 1144.21606445 1
63 25 1154.91162109 1
63 25 1156.66796875 1
63 25 1157.78100586 1
63 25 1165.46154785 1
63 25 1170.57287598 1
63 25 1171.12963867 1
63 25 1173.19470215 1
63 25 1174.77844238 1
63 25 1177.09777832 1
63 25 1179.89245605 1
63 25 1180.57336426 1
63 25 1181.98388672 1
63 25 1182.13635254 1
63 25 1184.21081543 1
63 25 1185.22790527 1
63 25 1187.54101562 1
63 25 1188.86022949 1
63 25 1190.20568848 1
63 25 1191.90490723 1
63 25 1198.45422363 1
63 25 1200.72387695 1
63 25 1210.83569336 1
63 25 1211.49804688 1
63 25 1211.6262207 1
63 25 1214.59265137 1
63 25 1215.09020996 1
63 25 1215.37390137 1
63 25 1216.25891113 1
63 25 1220.16796875 1
63 25 1221.93688965 1
63 25 1222.87194824 1
63 25 1224.0625 1
63 25 1224.27124023 1
63 25 1226.37182617 1
63 25 1227.34667969 1
63 25 1231.30444336 1
63 25 1239.13781738 1
63 25 1246.50256348 1
63 25 1251.10876465 1
63 25 1262.53894043 1
63 25 1263.54492188 1
63 25 1265.00036621 1
63 25 1269.12341309 1
63 25 1271.48449707 1
63 25 1282.4354248 1
63 25 1287.53088379 1
63 25 1287.54187012 1
63 25 1290.8614502 1
63 25 1296.32177734 1
63 25 1297.75024414 1
63 25 1298.34655762 1
63 25 1299.87658691 1
63 25 1300.70727539 1
63 25 1301.19641113 1
63 25 1301.82434082 1
63 25 1303.76879883 1
63 25 1304.58679199 1
63 25 1304.78845215 1
63 25 1306.43554688 1
63 25 1309.57824707 1
63 25 1310.72229004 1
63 25 1315.97399902 1
63 25 1318.85241699 1
63 25 1320.1986084 1
63 25 1326.41333008 1
63 25 1332.20788574 1
63 25 1334.23413086 1
63 25 1340.02978516 1
63 25 1347.02893066 1
63 25 1347.27307129 1
63 25 1360.0559082 1
63 25 1361.33703613 1
63 25 1364.48449707 1
63 25 1365.20324707 1
63 25 1367.47595215 1
63 25 1371.09289551 1
63 25 1372.02392578 1
63 25 1373.37158203 1
63 25 1374.39172363 1
63 25 1375.04162598 1
63 25 1382.14770508 1
63 25 1395.41809082 1
63 25 1400.01867676 1
63 25 1410.22668457 1
63 25 1410.37866211 1
63 25 1415.82104492 1
63 25 1416.02246094 1
63 25 1425.76586914 1
63 25 1426.5958252 1
63 25 1431.85974121 1
63 25 1437.05578613 1
63 25 1437.71679688 1
63 25 1453.7512207 1
63 25 1453.78186035 1
63 25 1460.06225586 1
63 25 1463.74157715 1
63 25 1472.03820801 1
63 25 1472.12512207 1
63 25 1484.9753418 1
63 25 1490.65380859 1
63 25 1493.56262207 1
63 25 1495.10192871 1
63 25 1496.01928711 1
63 25 1499.83752441 1
63 25 1501.11132812 1
63 25 1505.81628418 1
63 25 1509.27160645 1
63 25 1509.32434082 1
63 25 1511.453125 1
63 25 1514.2878418 1
63 25 1529.34753418 1
63 25 1529.76428223 1
63 25 1534.05444336 1
63 25 1537.53588867 1
63 25 1537.83496094 1
63 25 1538.92236328 1
63 25 1541.66101074 1
63 25 1548.45251465 1
63 25 1548.77587891 1
63 25 1551.92297363 1
63 25 1552.37255859 1
63 25 1558.05407715 1
63 25 1561.0612793 1
63 25 1563.49182129 1
63 25 1567.3717041 1
63 25 1572.89770508 1
63 25 1579.65576172 1
63 25 1579.9342041 1
63 25 1588.64526367 1
63 25 1597.80810547 1
63 25 1601.46325684 1
63 25 1606.53466797 1
63 25 1608.02990723 1
63 25 1634.13195801 1
63 25 1639.56982422 1
63 25 1645.29760742 1
63 25 1647.48876953 1
63 25 1669.39001465 1
63 25 1674.68603516 1
63 25 1679.02661133 1
63 25 1679.22961426 1
63 25 1699.98791504 1
63 25 1704.03222656 1
63 25 1704.54858398 1
63 25 1725.62841797 1
63 25 1728.97424316 1
63 25 1731.26940918 1
63 25 1745.50463867 1
63 25 1753.98840332 1
63 25 1754.00378418 1
63 25 1756.29650879 1
63 25 1789.70837402 1
63 25 1795.17980957 1
63 25 1846.13293457 1
63 25 1850.48815918 1
63 25 1916.01135254 1
63 25 1922.96069336 1
63 25 1923.94909668 1
63 25 1937.40234375 1
63 25 2080.28979492 1
63 25 2156.15820312 1
63 25 2167.43188477 1
63 25 2180.10522461 1
63 25 2258.63208008 1
63 25 2420.04223633 1
63 25 2447.68432617 1
63 25 2464.08618164 1
63 25 2554.83081055 1
63 25 2650.41088867 1
63 25 2720.98632812 1
63 25 2896.47851562 1
63 26 702.327880859 1
63 26 711.188171387 1
63 26 720.387817383 1
63 26 722.98626709 1
63 26 727.936401367 1
63 26 729.225097656 1
63 26 734.028930664 1
63 26 736.392456055 1
63 26 737.292236328 1
63 26 738.456665039 1
63 26 741.616699219 1
63 26 743.117736816 1
63 26 745.06854248 1
63 26 747.931335449 1
63 26 749.750244141 1
63 26 750.16003418 1
63 26 751.198181152 1
63 26 752.591247559 1
63 26 753.260986328 1
63 26 754.333007812 1
63 26 754.5859375 1
63 26 755.657775879 1
63 26 756.633117676 1
63 26 756.642578125 1
63 26 756.718933105 1
63 26 757.45501709 1
63 26 757.50604248 1
63 26 758.35748291 1
63 26 758.916809082 1
63 26 761.840942383 1
63 26 763.093933105 1
63 26 765.841247559 1
63 26 766.103759766 1
63 26 766.105224609 1
63 26 766.695678711 1
63 26 766.915283203 1
63 26 766.956787109 1
63 26 767.733703613 1
63 26 767.963134766 1
63 26 770.868041992 1
63 26 772.04473877 1
63 26 772.066467285 1
63 26 772.682922363 1
63 26 772.969055176 1
63 26 775.221008301 1
63 26 778.931518555 1
63 26 780.154418945 1
63 26 780.521972656 1
63 26 781.823486328 1
63 26 782.332824707 1
63 26 782.534790039 1
63 26 782.728881836 1
63 26 783.78125 1
63 26 784.987670898 1
63 26 785.139160156 1
63 26 785.378234863 1
63 26 786.028320312 1
63 26 786.438049316 1
63 26 789.658203125 1
63 26 791.270690918 1
63 26 793.425231934 1
63 26 793.674438477 1
63 26 795.007446289 1
63 26 795.50793457 1
63 26 796.239929199 1
63 26 797.571105957 1
63 26 798.326843262 1
63 26 798.507385254 1
63 26 799.068054199 1
63 26 799.903503418 1
63 26 800.919067383 1
63 26 801.297607422 1
63 26 801.586730957 1
63 26 802.93572998 1
63 26 803.906005859 1
63 26 804.346557617 1
63 26 804.538757324 1
63 26 804.64251709 1
63 26 805.138977051 1
63 26 805.143493652 1
63 26 805.188720703 1
63 26 805.857055664 1
63 26 806.658569336 1
63 26 806.70123291 1
63 26 806.844543457 1
63 26 807.436462402 1
63 26 809.160949707 1
63 26 809.401184082 1
63 26 810.763061523 1
63 26 810.786987305 1
63 26 814.631958008 1
63 26 815.474487305 1
63 26 816.735595703 1
63 26 816.974609375 1
63 26 817.502380371 1
63 26 819.519287109 1
63 26 820.681213379 1
63 26 821.662902832 1
63 26 822.02355957 1
63 26 822.468322754 1
63 26 822.726745605 1
63 26 822.77142334 1
63 26 822.897949219 1
63 26 823.024536133 1
63 26 825.295959473 1
63 26 825.403320312 1
63 26 825.560058594 1
63 26 826.414855957 1
63 26 826.606567383 1
63 26 827.274597168 1
63 26 829.192016602 1
63 26 829.660217285 1
63 26 830.256225586 1
63 26 833.819641113 1
63 26 834.601257324 1
63 26 835.317565918 1
63 26 836.298828125 1
63 26 836.516174316 1
63 26 837.284057617 1
63 26 837.407836914 1
63 26 837.538085938 1
63 26 838.22668457 1
63 26 839.284973145 1
63 26 841.542480469 1
63 26 841.762268066 1
63 26 842.59161377 1
63 26 843.358032227 1
63 26 844.441345215 1
63 26 844.852722168 1
63 26 845.934509277 1
63 26 846.578430176 1
63 26 847.17791748 1
63 26 848.618835449 1
63 26 850.521728516 1
63 26 851.099914551 1
63 26 851.205078125 1
63 26 851.360107422 1
63 26 851.504760742 1
63 26 852.114807129 1
63 26 852.846008301 1
63 26 853.885620117 1
63 26 854.977294922 1
63 26 856.187805176 1
63 26 859.114562988 1
63 26 860.923339844 1
63 26 864.547973633 1
63 26 865.442077637 1
63 26 867.359741211 1
63 26 867.897338867 1
63 26 870.821105957 1
63 26 872.013793945 1
63 26 872.317504883 1
63 26 873.547607422 1
63 26 874.056152344 1
63 26 875.182373047 1
63 26 875.202758789 1
63 26 876.99786377 1
63 26 877.466125488 1
63 26 878.788024902 1
63 26 878.899169922 1
63 26 879.810302734 1
63 26 880.030395508 1
63 26 881.536682129 1
63 26 883.106445312 1
63 26 883.280212402 1
63 26 884.027954102 1
63 26 884.073120117 1
63 26 884.876586914 1
63 26 885.000671387 1
63 26 885.649230957 1
63 26 886.516174316 1
63 26 886.684753418 1
63 26 886.709899902 1
63 26 886.906188965 1
63 26 887.498596191 1
63 26 887.953674316 1
63 26 888.444458008 1
63 26 889.169372559 1
63 26 889.520690918 1
63 26 889.698669434 1
63 26 890.11706543 1
63 26 890.478149414 1
63 26 890.579528809 1
63 26 890.820800781 1
63 26 891.648925781 1
63 26 892.759460449 1
63 26 893.601196289 1
63 26 894.863220215 1
63 26 895.083007812 1
63 26 895.373352051 1
63 26 895.388305664 1
63 26 897.83190918 1
63 26 897.990966797 1
63 26 898.308044434 1
63 26 899.741149902 1
63 26 899.85333252 1
63 26 900.534423828 1
63 26 902.155334473 1
63 26 902.277587891 1
63 26 902.906738281 1
63 26 903.332397461 1
63 26 903.887939453 1
63 26 904.643188477 1
63 26 905.11328125 1
63 26 905.135742188 1
63 26 906.253723145 1
63 26 907.914611816 1
63 26 908.941894531 1
63 26 910.743713379 1
63 26 911.64855957 1
63 26 913.583862305 1
63 26 913.758056641 1
63 26 915.36114502 1
63 26 915.512817383 1
63 26 915.615112305 1
63 26 915.651550293 1
63 26 916.045532227 1
63 26 916.325012207 1
63 26 916.605163574 1
63 26 917.175354004 1
63 26 917.602844238 1
