string dom time charge
63 23 1264.23132324 1
63 23 1308.87731934 1
63 23 1319.82519531 1
63 23 1323.0592041 1
63 23 1330.44189453 1
63 23 1331.40759277 1
63 23 1331.72644043 1
63 23 1332.52624512 1
63 23 1357.09313965 1
63 23 1361.55517578 1
63 23 1362.43493652 1
63 23 1366.22619629 1
63 23 1370.02600098 1
63 23 1389.2980957 1
63 23 1393.66320801 1
63 23 1443.45983887 1
63 23 1491.28796387 1
63 23 1499.80834961 1
63 23 1518.24438477 1
63 23 1526.30700684 1
63 23 1540.27172852 1
63 23 1544.23352051 1
63 23 1680.72924805 1
63 23 1682.34912109 1
63 23 1710.58666992 1
63 23 1730.96008301 1
63 23 1776.88598633 1
63 23 1879.42333984 1
63 23 1939.12158203 1
63 23 1942.20483398 1
63 23 1963.10339355 1
63 23 2001.97802734 1
63 23 2090.29052734 1
63 23 2270.87207031 1
63 23 2396.29174805 1
63 23 2499.32739258 1
63 24 823.203063965 1
63 24 830.709289551 1
63 24 830.805541992 1
63 24 858.789733887 1
63 24 861.286132812 1
63 24 873.005310059 1
63 24 903.553161621 1
63 24 906.992858887 1
63 24 914.155822754 1
63 24 944.78112793 1
63 24 948.284301758 1
63 24 950.031616211 1
63 24 966.583312988 1
63 24 966.942016602 1
63 24 1004.73077393 1
63 24 1020.42681885 1
63 24 1048.29321289 1
63 24 1060.04980469 1
63 24 1084.46350098 1
63 24 1089.52624512 1
63 24 1095.21313477 1
63 24 1096.01635742 1
63 24 1103.01318359 1
63 24 1126.72229004 1
63 24 1127.47155762 1
63 24 1142.76330566 1
63 24 1144.61706543 1
63 24 1148.33227539 1
63 24 1150.51599121 1
63 24 1159.09008789 1
63 24 1173.46850586 1
63 24 1173.79626465 1
63 24 1178.02905273 1
63 24 1182.57641602 1
63 24 1195.79492188 1
63 24 1210.30126953 1
63 24 1219.57946777 1
63 24 1221.19421387 1
63 24 1226.1385498 1
63 24 1226.96142578 1
63 24 1228.42602539 1
63 24 1237.2644043 1
63 24 1243.77294922 1
63 24 1244.87158203 1
63 24 1249.8996582 1
63 24 1253.27172852 1
63 24 1256.64123535 1
63 24 1262.09997559 1
63 24 1267.32006836 1
63 24 1272.9519043 1
63 24 1282.04663086 1
63 24 1296.97668457 1
63 24 1308.30249023 1
63 24 1315.34558105 1
63 24 1321.0234375 1
63 24 1323.25341797 1
63 24 1330.9005127 1
63 24 1335.06860352 1
63 24 1338.06298828 1
63 24 1352.51147461 1
63 24 1358.74768066 1
63 24 1366.58227539 1
63 24 1385.95495605 1
63 24 1386.23266602 1
63 24 1405.34777832 1
63 24 1420.02270508 1
63 24 1450.37219238 1
63 24 1484.27905273 1
63 24 1499.78173828 1
63 24 1500.50463867 1
63 24 1546.68713379 1
63 24 1567.95043945 1
63 24 1575.51879883 1
63 24 1575.8939209 1
63 24 1601.91845703 1
63 24 1607.98840332 1
63 24 1629.21240234 1
63 24 1653.10339355 1
63 24 1655.58117676 1
63 24 1659.24633789 1
63 24 1698.84509277 1
63 24 1776.99462891 1
63 24 1789.80419922 1
63 24 1818.38464355 1
63 24 1836.03063965 1
63 24 1853.70544434 1
63 24 1964.05554199 1
63 24 2026.5480957 1
63 24 2057.34521484 1
63 24 2097.53857422 1
63 24 2140.00756836 1
63 24 2158.21191406 1
63 24 2231.28588867 1
63 24 2589.17260742 1
63 25 757.628662109 1
63 25 776.08392334 1
63 25 784.27154541 1
63 25 796.716186523 1
63 25 801.26574707 1
63 25 803.488769531 1
63 25 808.856323242 1
63 25 809.619445801 1
63 25 816.049865723 1
63 25 818.813598633 1
63 25 822.791137695 1
63 25 824.42376709 1
63 25 824.490356445 1
63 25 825.946166992 1
63 25 826.050048828 1
63 25 827.294250488 1
63 25 827.985046387 1
63 25 837.368774414 1
63 25 843.362609863 1
63 25 844.119995117 1
63 25 848.972595215 1
63 25 849.439208984 1
63 25 852.779296875 1
63 25 860.041381836 1
63 25 860.907043457 1
63 25 862.425170898 1
63 25 875.78527832 1
63 25 876.424560547 1
63 25 879.93371582 1
63 25 880.866394043 1
63 25 882.452453613 1
63 25 883.155700684 1
63 25 883.763793945 1
63 25 884.567138672 1
63 25 884.603515625 1
63 25 884.673706055 1
63 25 885.731567383 1
63 25 886.97265625 1
63 25 887.432556152 1
63 25 888.433654785 1
63 25 888.466308594 1
63 25 889.926330566 1
63 25 896.135192871 1
63 25 910.350952148 1
63 25 912.533935547 1
63 25 912.846130371 1
63 25 913.498535156 1
63 25 915.955383301 1
63 25 919.83996582 1
63 25 920.106506348 1
63 25 923.235351562 1
63 25 923.506835938 1
63 25 923.512512207 1
63 25 927.003845215 1
63 25 927.796020508 1
63 25 931.211853027 1
63 25 931.34173584 1
63 25 945.781188965 1
63 25 946.447265625 1
63 25 946.850952148 1
63 25 949.141052246 1
63 25 962.768859863 1
63 25 965.126708984 1
63 25 965.496520996 1
63 25 966.371948242 1
63 25 969.82232666 1
63 25 973.511901855 1
63 25 976.281616211 1
63 25 977.601745605 1
63 25 977.921936035 1
63 25 980.013244629 1
63 25 989.703491211 1
63 25 991.49822998 1
63 25 997.949951172 1
63 25 1003.80316162 1
63 25 1004.05633545 1
63 25 1005.49932861 1
63 25 1006.76580811 1
63 25 1014.27850342 1
63 25 1016.90032959 1
63 25 1025.1385498 1
63 25 1029.87915039 1
63 25 1031.14025879 1
63 25 1033.16809082 1
63 25 1033.68725586 1
63 25 1037.92724609 1
63 25 1047.5567627 1
63 25 1048.40759277 1
63 25 1048.83935547 1
63 25 1050.55700684 1
63 25 1051.63366699 1
63 25 1053.62182617 1
63 25 1057.2355957 1
63 25 1057.38208008 1
63 25 1059.83911133 1
63 25 1060.1081543 1
63 25 1062.59448242 1
63 25 1064.04541016 1
63 25 1065.94055176 1
63 25 1070.47290039 1
63 25 1073.54541016 1
63 25 1073.61071777 1
63 25 1075.81628418 1
63 25 1084.47900391 1
63 25 1086.55725098 1
63 25 1087.28063965 1
63 25 1089.12353516 1
63 25 1089.87438965 1
63 25 1094.45446777 1
63 25 1095.34484863 1
63 25 1096.19311523 1
63 25 1096.66357422 1
63 25 1098.91149902 1
63 25 1099.22131348 1
63 25 1102.09643555 1
63 25 1114.25073242 1
63 25 1115.47949219 1
63 25 1119.9140625 1
63 25 1125.22717285 1
63 25 1139.97094727 1
63 25 1140.59423828 1
63 25 1144.23266602 1
63 25 1144.69152832 1
63 25 1145.5123291 1
63 25 1146.8157959 1
63 25 1148.3046875 1
63 25 1168.40930176 1
63 25 1169.33215332 1
63 25 1170.94384766 1
63 25 1194.85314941 1
63 25 1198.77001953 1
63 25 1199.61437988 1
63 25 1202.39941406 1
63 25 1203.5435791 1
63 25 1208.54760742 1
63 25 1210.96582031 1
63 25 1224.20373535 1
63 25 1225.62536621 1
63 25 1239.25634766 1
63 25 1243.34643555 1
63 25 1250.02941895 1
63 25 1259.9342041 1
63 25 1268.73852539 1
63 25 1269.20678711 1
63 25 1269.75671387 1
63 25 1274.92016602 1
63 25 1281.26000977 1
63 25 1281.38891602 1
63 25 1287.94335938 1
63 25 1290.2142334 1
63 25 1303.94213867 1
63 25 1309.20178223 1
63 25 1317.91650391 1
63 25 1368.59997559 1
63 25 1371.72314453 1
63 25 1378.83947754 1
63 25 1381.73730469 1
63 25 1391.96765137 1
63 25 1392.1003418 1
63 25 1442.31018066 1
63 25 1447.78479004 1
63 25 1460.28601074 1
63 25 1461.88562012 1
63 25 1496.26538086 1
63 25 1500.20239258 1
63 25 1500.61425781 1
63 25 1502.62902832 1
63 25 1519.11791992 1
63 25 1574.64318848 1
63 25 1576.36376953 1
63 25 1576.74389648 1
63 25 1596.08422852 1
63 25 1637.89758301 1
63 25 1653.73950195 1
63 25 1692.25268555 1
63 25 1770.17272949 1
63 25 1778.5958252 1
63 25 1780.28942871 1
63 25 1802.97216797 1
63 25 1804.12573242 1
63 25 1804.95214844 1
63 25 1831.24377441 1
63 25 1838.1060791 1
63 25 1940.24780273 1
63 25 2008.87243652 1
63 25 2469.54614258 1
63 25 2911.09057617 1
63 26 701.255493164 1
63 26 702.510314941 1
63 26 714.969482422 1
63 26 729.235717773 1
63 26 729.518188477 1
63 26 738.900817871 1
63 26 740.563842773 1
63 26 742.010009766 1
63 26 742.642822266 1
63 26 748.876708984 1
63 26 749.688720703 1
63 26 749.993896484 1
63 26 751.070922852 1
63 26 759.61529541 1
63 26 760.473205566 1
63 26 761.595336914 1
63 26 767.368713379 1
63 26 769.250671387 1
63 26 771.486083984 1
63 26 772.963562012 1
63 26 773.654663086 1
63 26 774.544616699 1
63 26 774.645446777 1
63 26 777.334533691 1
63 26 780.305053711 1
63 26 780.835083008 1
63 26 781.567382812 1
63 26 785.2734375 1
63 26 787.14239502 1
63 26 787.339538574 1
63 26 788.445800781 1
63 26 788.663452148 1
63 26 790.167663574 1
63 26 791.881469727 1
63 26 792.88458252 1
63 26 794.187011719 1
63 26 795.576965332 1
63 26 796.123413086 1
63 26 797.651916504 1
63 26 797.863952637 1
63 26 798.385864258 1
63 26 798.424865723 1
63 26 798.583984375 1
63 26 798.936584473 1
63 26 799.245544434 1
63 26 801.373657227 1
63 26 801.495300293 1
63 26 805.590332031 1
63 26 806.576416016 1
63 26 810.104248047 1
63 26 811.604187012 1
63 26 812.493103027 1
63 26 813.011352539 1
63 26 813.297424316 1
63 26 815.151062012 1
63 26 815.641662598 1
63 26 816.936645508 1
63 26 818.292053223 1
63 26 818.637756348 1
63 26 823.415893555 1
63 26 825.979614258 1
63 26 831.69329834 1
63 26 834.681213379 1
63 26 834.848083496 1
63 26 835.104003906 1
63 26 837.588989258 1
63 26 837.838928223 1
63 26 838.962402344 1
63 26 842.010131836 1
63 26 845.037780762 1
63 26 845.238342285 1
63 26 845.829650879 1
63 26 846.734069824 1
63 26 848.16809082 1
63 26 848.433776855 1
63 26 853.007446289 1
63 26 853.732849121 1
63 26 854.398803711 1
63 26 855.390563965 1
63 26 856.530212402 1
63 26 856.703186035 1
63 26 856.956542969 1
63 26 858.460205078 1
63 26 859.12902832 1
63 26 862.00592041 1
63 26 862.275024414 1
63 26 864.94128418 1
63 26 866.730529785 1
63 26 869.285705566 1
63 26 873.581542969 1
63 26 874.902160645 1
63 26 877.966003418 1
63 26 879.962768555 1
63 26 880.426452637 1
63 26 881.366638184 1
63 26 882.065246582 1
63 26 882.215820312 1
63 26 883.390197754 1
63 26 887.18572998 1
63 26 889.765869141 1
63 26 893.388793945 1
63 26 894.208374023 1
63 26 895.140930176 1
63 26 899.492248535 1
63 26 900.124084473 1
63 26 900.668151855 1
63 26 901.790344238 1
63 26 902.128540039 1
63 26 906.012817383 1
63 26 906.247253418 1
63 26 907.612670898 1
63 26 907.648620605 1
63 26 907.706481934 1
63 26 910.429016113 1
63 26 910.968933105 1
63 26 914.685668945 1
63 26 916.363464355 1
63 26 917.237670898 1
63 26 917.579223633 1
63 26 919.048522949 1
63 26 921.422485352 1
63 26 922.278625488 1
63 26 930.032348633 1
63 26 934.342834473 1
63 26 938.524169922 1
63 26 939.656311035 1
63 26 941.138671875 1
63 26 942.5234375 1
63 26 946.598632812 1
63 26 947.809387207 1
63 26 948.347961426 1
63 26 949.650817871 1
63 26 950.354980469 1
63 26 952.963012695 1
63 26 953.146606445 1
63 26 953.32421875 1
63 26 953.520385742 1
63 26 954.432128906 1
63 26 954.531311035 1
63 26 955.373840332 1
63 26 956.516906738 1
63 26 960.75012207 1
63 26 960.961914062 1
63 26 961.27355957 1
63 26 962.922790527 1
63 26 968.356994629 1
63 26 971.477172852 1
63 26 976.470153809 1
63 26 977.721008301 1
63 26 979.290771484 1
63 26 979.727661133 1
63 26 981.22076416 1
63 26 987.63671875 1
63 26 992.098999023 1
63 26 994.406005859 1
63 26 995.364868164 1
63 26 995.911193848 1
63 26 998.404785156 1
63 26 1000.88751221 1
63 26 1001.10852051 1
63 26 1001.44348145 1
63 26 1006.64733887 1
63 26 1015.24743652 1
63 26 1016.17822266 1
63 26 1018.51489258 1
63 26 1023.03442383 1
63 26 1023.05218506 1
63 26 1024.10778809 1
63 26 1025.45983887 1
63 26 1027.47949219 1
63 26 1027.89978027 1
63 26 1028.58154297 1
63 26 1031.86816406 1
63 26 1032.77941895 1
63 26 1033.17700195 1
63 26 1034.11401367 1
63 26 1034.234375 1
63 26 1036.0300293 1
63 26 1037.75878906 1
63 26 1040.63537598 1
63 26 1048.3939209 1
63 26 1054.76477051 1
63 26 1055.99731445 1
63 26 1057.57043457 1
63 26 1058.00390625 1
63 26 1060.7791748 1
63 26 1061.69995117 1
63 26 1065.64978027 1
63 26 1066.92932129 1
63 26 1073.36889648 1
63 26 1073.80969238 1
63 26 1077.93432617 1
63 26 1081.25073242 1
63 26 1082.67578125 1
63 26 1089.11132812 1
63 26 1091.12438965 1
63 26 1091.87097168 1
63 26 1097.45043945 1
63 26 1097.63110352 1
63 26 1109.9119873 1
63 26 1110.00952148 1
63 26 1110.43261719 1
63 26 1111.77734375 1
63 26 1112.07873535 1
63 26 1113.6940918 1
63 26 1115.38598633 1
63 26 1116.02453613 1
63 26 1117.07653809 1
63 26 1118.84680176 1
63 26 1120.00439453 1
63 26 1121.70947266 1
63 26 1126.69714355 1
63 26 1129.57092285 1
63 26 1132.49072266 1
63 26 1134.00952148 1
63 26 1134.30273438 1
63 26 1135.55725098 1
63 26 1140.65588379 1
63 26 1141.64294434 1
63 26 1146.85327148 1
63 26 1146.86572266 1
63 26 1153.56018066 1
63 26 1157.28466797 1
63 26 1167.95043945 1
63 26 1168.49707031 1
63 26 1169.47167969 1
63 26 1171.26403809 1
63 26 1175.60839844 1
63 26 1180.26806641 1
63 26 1192.18579102 1
63 26 1195.84033203 1
63 26 1200.38659668 1
63 26 1209.10632324 1
63 26 1210.27722168 1
63 26 1210.28918457 1
63 26 1211.85974121 1
63 26 1215.46166992 1
63 26 1215.82189941 1
63 26 1216.91491699 1
63 26 1217.1315918 1
63 26 1217.78674316 1
63 26 1219.03308105 1
63 26 1225.61499023 1
63 26 1227.6463623 1
63 26 1229.28881836 1
63 26 1231.73669434 1
63 26 1243.32946777 1
63 26 1246.85302734 1
63 26 1249.64306641 1
63 26 1251.89880371 1
63 26 1257.12194824 1
63 26 1262.78222656 1
63 26 1264.0703125 1
63 26 1271.86938477 1
63 26 1280.28222656 1
63 26 1286.84057617 1
63 26 1288.91320801 1
63 26 1298.87524414 1
63 26 1298.90966797 1
63 26 1300.55883789 1
63 26 1301.50952148 1
63 26 1309.95446777 1
63 26 1312.24414062 1
63 26 1317.31787109 1
63 26 1318.69128418 1
63 26 1325.22387695 1
63 26 1330.47460938 1
63 26 1332.02282715 1
63 26 1336.00170898 1
63 26 1343.00366211 1
63 26 1345.51721191 1
63 26 1348.37463379 1
63 26 1349.40783691 1
63 26 1355.76184082 1
63 26 1358.37438965 1
63 26 1360.77807617 1
63 26 1381.98132324 1
63 26 1383.28710938 1
63 26 1384.11450195 1
63 26 1385.65148926 1
63 26 1387.0526123 1
63 26 1391.86730957 1
63 26 1396.11572266 1
63 26 1407.30212402 1
63 26 1408.41894531 1
63 26 1410.72570801 1
63 26 1425.40673828 1
63 26 1428.8470459 1
63 26 1430.38696289 1
63 26 1430.42675781 1
63 26 1464.72436523 1
63 26 1478.92797852 1
63 26 1497.51428223 1
63 26 1498.8104248 1
63 26 1504.37280273 1
63 26 1507.02478027 1
63 26 1510.1529541 1
63 26 1535.70471191 1
63 26 1539.70092773 1
63 26 1542.5802002 1
63 26 1563.14367676 1
63 26 1575.03686523 1
63 26 1587.77648926 1
63 26 1591.93151855 1
63 26 1595.72143555 1
63 26 1619.27526855 1
63 26 1633.04663086 1
63 26 1642.39941406 1
63 26 1644.90148926 1
63 26 1647.43688965 1
63 26 1657.68273926 1
63 26 1677.68640137 1
63 26 1678.69458008 1
63 26 1702.53674316 1
63 26 1714.15722656 1
63 26 1718.66540527 1
63 26 1736.6072998 1
63 26 1760.20300293 1
63 26 1781.36694336 1
63 26 1828.72460938 1
63 26 1917.671875 1
63 26 1933.16784668 1
63 26 1961.58422852 1
63 26 1965.47192383 1
63 26 1968.2154541 1
63 26 2007.35327148 1
63 26 2055.67480469 1
63 26 2079.34814453 1
63 26 2116.19360352 1
63 26 2130.63793945 1
63 26 2191.35180664 1
63 26 2238.1796875 1
63 26 2332.43945312 1
63 26 2583.0625 1
63 26 2587.66772461 1
63 26 2614.68847656 1
63 26 3136.37451172 1
63 27 642.810668945 1
63 27 659.317260742 1
63 27 660.67565918 1
63 27 665.765014648 1
63 27 669.637207031 1
63 27 679.398864746 1
63 27 680.450744629 1
63 27 680.72076416 1
63 27 680.781433105 1
63 27 680.865783691 1
63 27 682.248535156 1
63 27 682.380004883 1
63 27 684.121948242 1
63 27 684.543151855 1
63 27 687.048034668 1
63 27 687.429321289 1
63 27 689.12097168 1
63 27 689.793945312 1
63 27 690.3515625 1
63 27 690.857971191 1
63 27 693.849731445 1
63 27 696.92388916 1
63 27 698.393127441 1
63 27 698.877380371 1
63 27 699.764038086 1
63 27 700.386657715 1
63 27 701.026733398 1
63 27 702.275939941 1
63 27 703.041442871 1
63 27 707.452636719 1
63 27 707.87298584 1
63 27 710.747253418 1
63 27 711.136962891 1
63 27 713.525268555 1
63 27 714.68371582 1
63 27 715.315979004 1
63 27 716.221435547 1
63 27 717.013671875 1
63 27 720.007873535 1
63 27 720.600769043 1
63 27 721.883117676 1
63 27 723.484680176 1
63 27 724.459716797 1
63 27 727.284362793 1
63 27 727.59387207 1
63 27 727.635925293 1
63 27 728.508300781 1
63 27 729.678833008 1
63 27 730.171875 1
63 27 730.514587402 1
63 27 731.41809082 1
63 27 732.806335449 1
63 27 734.193847656 1
63 27 735.72052002 1
63 27 736.599243164 1
63 27 738.353759766 1
63 27 739.303955078 1
63 27 739.797058105 1
63 27 739.942382812 1
63 27 740.301208496 1
63 27 740.778259277 1
63 27 742.950927734 1
63 27 743.053955078 1
63 27 743.962890625 1
63 27 744.801818848 1
63 27 745.455871582 1
63 27 745.676391602 1
63 27 746.225341797 1
63 27 747.860717773 1
63 27 748.25189209 1
63 27 748.932983398 1
63 27 748.953979492 1
63 27 749.195373535 1
63 27 751.229309082 1
63 27 752.160400391 1
63 27 752.447021484 1
63 27 752.553039551 1
63 27 753.280273438 1
63 27 753.611083984 1
63 27 753.717407227 1
63 27 754.172302246 1
63 27 754.335998535 1
63 27 756.159729004 1
63 27 757.224243164 1
63 27 760.975585938 1
63 27 761.452453613 1
63 27 762.041809082 1
63 27 762.324951172 1
63 27 762.788085938 1
63 27 763.207519531 1
63 27 763.412597656 1
63 27 763.630126953 1
63 27 763.688903809 1
63 27 764.627807617 1
63 27 765.236083984 1
63 27 765.376342773 1
63 27 765.42791748 1
63 27 766.135925293 1
63 27 769.798278809 1
63 27 770.60546875 1
63 27 772.293701172 1
63 27 772.338684082 1
63 27 774.68145752 1
63 27 775.002990723 1
63 27 775.361022949 1
63 27 776.722473145 1
63 27 776.95703125 1
63 27 777.1640625 1
63 27 777.441040039 1
63 27 778.786376953 1
63 27 778.910705566 1
63 27 779.447509766 1
63 27 780.383178711 1
63 27 780.938903809 1
63 27 781.770690918 1
63 27 782.29284668 1
63 27 782.861877441 1
63 27 783.231628418 1
63 27 784.021789551 1
63 27 784.085510254 1
63 27 784.190002441 1
63 27 785.014038086 1
63 27 785.783630371 1
63 27 786.311706543 1
63 27 787.332458496 1
63 27 787.353210449 1
63 27 788.80090332 1
63 27 789.901916504 1
63 27 790.443359375 1
63 27 791.901672363 1
63 27 792.201416016 1
63 27 793.257080078 1
63 27 793.852416992 1
63 27 794.379211426 1
63 27 794.397338867 1
63 27 794.441589355 1
63 27 795.271362305 1
63 27 798.006286621 1
63 27 798.284057617 1
63 27 798.404052734 1
63 27 798.825012207 1
63 27 798.857543945 1
63 27 798.95513916 1
63 27 799.383239746 1
63 27 800.599243164 1
63 27 801.288085938 1
63 27 801.461608887 1
63 27 801.580627441 1
63 27 802.523498535 1
63 27 802.710327148 1
63 27 802.881164551 1
63 27 804.325561523 1
63 27 804.719848633 1
63 27 807.66229248 1
63 27 809.080993652 1
63 27 810.546142578 1
63 27 810.628540039 1
63 27 811.8125 1
63 27 813.72857666 1
63 27 813.807678223 1
63 27 814.432861328 1
63 27 814.943237305 1
63 27 815.613525391 1
63 27 815.724304199 1
63 27 815.897583008 1
63 27 816.423706055 1
63 27 817.243103027 1
63 27 818.781982422 1
63 27 819.13104248 1
63 27 819.42755127 1
63 27 820.223815918 1
63 27 820.594604492 1
63 27 821.564331055 1
63 27 821.569763184 1
63 27 822.310852051 1
63 27 822.678710938 1
63 27 822.741394043 1
63 27 824.639282227 1
63 27 824.677734375 1
63 27 824.999206543 1
63 27 825.380004883 1
63 27 825.51751709 1
63 27 826.156860352 1
63 27 826.613647461 1
63 27 826.800598145 1
63 27 827.078979492 1
63 27 828.057495117 1
63 27 829.663452148 1
63 27 830.079650879 1
63 27 832.279174805 1
63 27 832.410522461 1
63 27 833.18145752 1
63 27 833.223693848 1
63 27 833.343933105 1
63 27 833.364074707 1
63 27 835.815002441 1
63 27 837.786865234 1
63 27 840.806945801 1
63 27 843.050842285 1
63 27 843.675476074 1
63 27 845.90826416 1
63 27 846.083496094 1
63 27 846.27734375 1
63 27 847.58380127 1
63 27 847.61920166 1
63 27 848.079162598 1
63 27 848.700927734 1
63 27 850.045288086 1
63 27 851.911315918 1
63 27 852.349243164 1
63 27 852.756652832 1
63 27 853.050292969 1
63 27 853.493469238 1
63 27 855.174072266 1
63 27 857.381774902 1
63 27 858.495239258 1
63 27 861.45916748 1
63 27 862.755126953 1
63 27 863.035400391 1
63 27 863.241088867 1
63 27 863.299804688 1
63 27 863.784667969 1
63 27 864.893737793 1
63 27 865.225280762 1
63 27 865.800415039 1
63 27 866.60357666 1
63 27 869.44519043 1
63 27 869.793395996 1
63 27 871.483703613 1
63 27 871.804016113 1
63 27 871.971984863 1
63 27 872.124938965 1
63 27 873.098632812 1
63 27 874.717041016 1
63 27 875.060241699 1
63 27 875.551696777 1
63 27 876.710693359 1
63 27 877.248413086 1
63 27 877.874450684 1
63 27 880.227966309 1
63 27 880.813171387 1
63 27 881.567871094 1
63 27 882.483520508 1
63 27 886.05255127 1
63 27 886.652893066 1
63 27 886.844726562 1
63 27 890.289733887 1
63 27 890.312683105 1
63 27 890.625427246 1
63 27 891.034423828 1
63 27 895.883056641 1
63 27 897.151672363 1
63 27 898.147888184 1
63 27 898.296386719 1
63 27 899.391113281 1
63 27 899.951782227 1
63 27 900.988525391 1
63 27 901.14855957 1
63 27 902.372375488 1
63 27 903.294494629 1
63 27 903.555114746 1
63 27 905.553161621 1
63 27 906.538879395 1
63 27 907.738708496 1
63 27 908.876220703 1
63 27 909.090698242 1
63 27 909.452758789 1
63 27 911.69909668 1
63 27 911.899536133 1
63 27 913.126403809 1
63 27 913.297058105 1
63 27 913.708557129 1
63 27 914.294921875 1
63 27 914.880004883 1
63 27 916.190490723 1
63 27 917.260375977 1
63 27 918.146789551 1
63 27 921.635192871 1
63 27 921.831237793 1
63 27 922.709289551 1
63 27 924.961303711 1
63 27 924.979614258 1
63 27 925.72442627 1
63 27 928.55456543 1
63 27 929.076721191 1
63 27 929.518676758 1
63 27 935.062194824 1
63 27 936.135192871 1
63 27 936.409179688 1
63 27 936.983398438 1
63 27 938.984436035 1
63 27 939.719970703 1
63 27 940.788574219 1
63 27 941.755737305 1
63 27 941.840759277 1
63 27 943.391235352 1
63 27 943.85760498 1
63 27 944.875183105 1
63 27 947.073242188 1
63 27 949.413330078 1
63 27 951.712890625 1
63 27 951.916442871 1
63 27 953.74786377 1
63 27 954.497619629 1
63 27 954.93536377 1
63 27 955.565917969 1
63 27 956.68157959 1
63 27 958.001098633 1
63 27 958.47088623 1
63 27 958.995666504 1
63 27 959.214599609 1
63 27 960.524353027 1
63 27 960.742858887 1
63 27 961.693054199 1
63 27 964.354980469 1
63 27 968.370239258 1
63 27 969.014770508 1
63 27 969.078125 1
63 27 969.326416016 1
63 27 971.832946777 1
63 27 972.569213867 1
63 27 972.879699707 1
63 27 978.436950684 1
63 27 979.04699707 1
63 27 979.514160156 1
63 27 979.606933594 1
63 27 980.110839844 1
63 27 981.518249512 1
63 27 981.533569336 1
63 27 982.562927246 1
63 27 982.843688965 1
63 27 982.998413086 1
63 27 983.031188965 1
63 27 983.381591797 1
63 27 983.550720215 1
63 27 983.920654297 1
63 27 983.978149414 1
63 27 986.412353516 1
63 27 986.990966797 1
63 27 987.051696777 1
63 27 990.982849121 1
63 27 991.232116699 1
63 27 993.452148438 1
63 27 997.578308105 1
63 27 1001.43548584 1
63 27 1005.40472412 1
