string dom time hits
44 19 2141.24291992 1
44 27 1794.00317383 1
44 28 1727.21508789 1
44 28 2250.51928711 1
44 30 2663.01757812 1
44 30 3650.37133789 1
45 22 3157.69946289 1
45 23 1895.02111816 1
45 25 1301.69470215 1
45 25 1649.93823242 1
45 26 2083.95678711 1
45 27 1270.60949707 1
45 27 1272.66577148 1
45 27 1402.22900391 1
45 27 1431.71679688 1
45 27 1467.81652832 1
45 27 1973.83911133 1
45 28 1267.5559082 1
45 28 1620.10888672 1
45 28 1950.83203125 1
45 28 1963.53076172 1
45 29 1706.16015625 1
45 30 1185.71118164 1
45 30 1440.83300781 1
45 30 1955.66271973 1
45 31 1602.26867676 1
45 32 2475.15307617 1
46 23 2672.11157227 1
46 24 1864.24462891 1
46 25 1775.95727539 1
46 26 1975.85754395 1
46 28 1553.5213623 1
46 28 1871.28222656 1
46 30 1858.6973877 1
47 29 2273.94970703 1
52 28 2254.50708008 1
53 21 2520.20410156 1
53 23 2471.51635742 1
53 23 2742.79052734 1
53 24 2272.53710938 1
53 25 1691.01989746 1
53 26 2108.67626953 1
53 27 1182.91674805 1
53 27 1285.91381836 1
53 27 1804.00646973 1
53 27 2026.68334961 1
53 27 2255.14379883 1
53 27 2404.45117188 1
53 28 1324.13220215 1
53 28 1413.07324219 1
53 28 1427.96594238 1
53 28 1485.46179199 1
53 28 1666.22546387 1
53 28 1982.3215332 1
53 29 2250.62817383 1
53 29 2382.81274414 1
53 30 1377.8996582 1
53 30 1637.13757324 1
53 30 1755.30773926 1
53 30 1978.48596191 1
53 30 2845.83056641 1
53 32 1858.1953125 1
53 32 2302.39111328 1
54 18 2067.7956543 1
54 18 3183.23779297 1
54 19 1531.54882812 1
54 20 1504.3034668 1
54 20 1574.07714844 1
54 20 1633.28039551 1
54 20 1888.71508789 1
54 21 1080.27331543 1
54 21 1282.75280762 1
54 21 1535.88269043 1
54 21 1668.22192383 1
54 22 1053.49816895 1
54 22 1179.14331055 1
54 22 1275.79772949 1
54 22 1307.92272949 1
54 22 1312.359375 1
54 22 1318.91491699 1
54 22 1340.17785645 1
54 22 1381.08959961 1
54 22 1621.94335938 1
54 22 1629.94348145 1
54 22 1746.71789551 1
54 22 2186.34521484 1
54 22 2578.53588867 1
54 23 1104.97106934 1
54 23 1167.58911133 1
54 23 1190.10253906 1
54 23 1203.10131836 1
54 23 1513.99353027 1
54 23 1581.46154785 1
54 23 1695.11816406 1
54 23 2558.3269043 1
54 24 948.452331543 1
54 24 961.614501953 1
54 24 1038.28735352 1
54 24 1134.51098633 1
54 24 1218.52001953 1
54 24 1240.97265625 1
54 24 1252.4465332 1
54 24 1256.62524414 1
54 24 1359.50634766 1
54 24 1390.47387695 1
54 25 832.185424805 1
54 25 833.285766602 1
54 25 875.316894531 1
54 25 895.798950195 1
54 25 907.804077148 1
54 25 920.355407715 1
54 25 926.212036133 1
54 25 932.754394531 1
54 25 945.933349609 1
54 25 1000.04510498 1
54 25 1069.78747559 1
54 25 1089.79931641 1
54 25 1109.37158203 1
54 25 1133.14355469 1
54 25 1147.71691895 1
54 25 1160.31958008 1
54 25 1164.5579834 1
54 25 1173.83935547 1
54 25 1190.01306152 1
54 25 1199.74304199 1
54 25 1232.35717773 1
54 25 1286.9967041 1
54 25 1433.92712402 1
54 25 1506.72937012 1
54 25 1559.03735352 1
54 25 1588.21630859 1
54 25 1651.60827637 1
54 25 1675.91955566 1
54 25 1919.29138184 1
54 25 1965.84082031 1
54 25 2170.9987793 1
54 25 2517.98046875 1
54 26 745.247375488 1
54 26 778.048095703 1
54 26 778.858703613 1
54 26 785.600219727 1
54 26 810.185180664 1
54 26 810.225158691 1
54 26 821.602844238 1
54 26 825.339904785 1
54 26 828.861816406 1
54 26 841.210144043 1
54 26 841.798828125 1
54 26 843.068969727 1
54 26 843.362243652 1
54 26 845.582275391 1
54 26 846.397338867 1
54 26 851.554504395 1
54 26 851.738891602 1
54 26 852.921630859 1
54 26 859.504455566 1
