string dom time hits
35 25 2238.41772461 1
35 27 2306.56298828 1
36 29 3358.81787109 1
43 26 2805.07568359 1
44 19 2963.48095703 1
44 20 3041.9440918 1
44 23 1860.56982422 1
44 24 2249.7277832 1
44 24 2660.13598633 1
44 26 1544.14050293 1
44 26 1842.73828125 1
44 27 2076.97802734 1
44 29 1392.60400391 1
44 29 1471.14880371 1
44 29 1575.19519043 1
44 29 1855.54614258 1
44 29 2047.10839844 1
44 29 2497.6875 1
44 30 3575.82910156 1
44 31 2225.74707031 1
45 19 3061.9206543 1
45 21 1562.69360352 1
45 22 2669.40698242 1
45 23 1372.63037109 1
45 23 2188.76098633 1
45 24 2927.45458984 1
45 25 1547.80310059 1
45 26 1260.9621582 1
45 26 1552.22033691 1
45 26 1607.16210938 1
45 26 1623.34887695 1
45 26 2835.89282227 1
45 27 1323.18774414 1
45 27 1328.58740234 1
45 27 1398.25 1
45 27 1491.88366699 1
45 27 1500.94848633 1
45 27 1545.43811035 1
45 27 1650.0871582 1
45 27 1667.08947754 1
45 27 1674.97827148 1
45 27 1719.98339844 1
45 27 1742.75109863 1
45 27 1812.0369873 1
45 27 1818.75585938 1
45 27 1840.16040039 1
45 27 1945.41418457 1
45 27 2183.6496582 1
45 27 2607.66308594 1
45 28 1549.92077637 1
45 28 1683.69824219 1
45 28 1736.97888184 1
45 28 1782.77502441 1
45 28 1808.99731445 1
45 28 1879.67553711 1
45 28 1882.72167969 1
45 29 1393.04589844 1
45 29 1523.41381836 1
45 29 1541.2376709 1
45 29 1572.75219727 1
45 29 1639.31091309 1
45 29 2064.10424805 1
45 29 2065.26953125 1
45 29 2382.07226562 1
45 29 3834.9152832 1
45 30 1565.48925781 1
45 30 1752.67675781 1
45 30 2017.55651855 1
45 30 2055.29638672 1
45 30 2463.92114258 1
46 24 2114.07983398 1
46 26 1783.91638184 1
46 26 1976.24975586 1
46 27 1754.14770508 1
46 27 2340.80664062 1
46 27 2749.43701172 1
46 27 2903.72802734 1
46 29 2277.03466797 1
46 30 1499.0447998 1
46 30 1613.24353027 1
46 30 1795.56591797 1
46 30 1801.19348145 1
46 31 1851.80981445 1
46 34 2290.71508789 1
47 22 2155.56958008 1
