string dom time hits
43 27 1756.85107422 1
43 29 3803.64306641 1
44 23 1927.2364502 1
44 24 1851.54821777 1
44 25 1574.44482422 1
44 25 1816.6138916 1
44 27 1566.04003906 1
44 27 1569.01525879 1
44 27 1660.13500977 1
44 27 1837.32348633 1
44 27 3080.03540039 1
44 29 1440.07946777 1
44 29 1734.86657715 1
44 29 2071.03271484 1
44 30 1577.6673584 1
44 30 1853.734375 1
44 31 2258.23730469 1
45 20 2096.31005859 1
45 20 2698.24780273 1
45 22 3021.11572266 1
45 23 3291.44238281 1
45 26 1570.45275879 1
45 26 1646.21716309 1
45 26 1775.96130371 1
45 26 2063.98364258 1
45 27 1258.85461426 1
45 27 1265.26672363 1
45 27 1308.01037598 1
45 27 1439.29296875 1
45 27 1516.24841309 1
45 27 1543.01647949 1
45 27 1945.41418457 1
45 27 2109.88867188 1
45 27 2113.98876953 1
45 28 1325.41918945 1
45 28 1331.90734863 1
45 28 1378.5802002 1
45 28 1436.66552734 1
45 28 1497.44018555 1
45 28 2208.33056641 1
45 29 1358.79101562 1
45 29 1540.44396973 1
45 29 1642.64855957 1
45 29 1892.02978516 1
45 29 1907.24902344 1
45 29 1916.44641113 1
45 29 2136.76025391 1
45 29 3834.9152832 1
45 30 1229.80993652 1
45 30 1271.97375488 1
45 30 1504.46484375 1
45 30 1667.98608398 1
45 30 1768.68725586 1
45 30 2183.00048828 1
45 30 2225.75390625 1
45 30 2855.02270508 1
45 32 2079.60302734 1
45 32 2512.04296875 1
46 21 2253.07373047 1
46 24 2313.78686523 1
46 25 1453.12194824 1
46 26 1794.34411621 1
46 26 1922.61499023 1
46 26 2223.63305664 1
46 27 3592.48413086 1
46 28 1539.30419922 1
46 29 2120.76586914 1
46 29 2154.07666016 1
46 29 2717.69995117 1
46 30 1494.74707031 1
47 25 1919.89746094 1
51 29 3816.48144531 1
53 24 1495.79003906 1
53 24 2049.00561523 1
53 24 2358.09399414 1
53 25 1501.23474121 1
53 25 1684.62536621 1
53 25 1789.27331543 1
53 25 1815.87670898 1
53 25 1862.39440918 1
53 25 2335.47998047 1
53 26 1341.26538086 1
53 26 1380.4810791 1
53 26 1609.21313477 1
53 26 1681.28674316 1
53 26 1940.1439209 1
53 27 1208.6048584 1
53 27 1521.98925781 1
53 27 1680.83654785 1
53 27 1804.21618652 1
53 27 1844.48510742 1
53 27 1942.92907715 1
53 28 1382.35681152 1
53 28 1472.53881836 1
53 28 1704.83984375 1
53 28 1782.16015625 1
53 28 1888.65661621 1
53 28 1912.77087402 1
53 28 2288.2355957 1
53 29 1184.24133301 1
53 29 1316.20385742 1
53 29 1408.4486084 1
53 29 1425.08300781 1
53 29 1487.48449707 1
53 29 2432.2902832 1
53 30 1169.7331543 1
53 30 1593.50476074 1
53 30 1605.61474609 1
53 30 1698.03479004 1
53 31 1513.46569824 1
54 17 1842.04785156 1
54 18 1755.79016113 1
54 19 1916.22131348 1
54 19 2020.08776855 1
54 20 1136.68359375 1
54 20 1720.81091309 1
54 20 1823.2286377 1
54 21 1246.35119629 1
54 21 1311.04382324 1
54 21 1315.75036621 1
54 21 1470.72766113 1
54 21 1563.28869629 1
54 21 1595.08300781 1
54 21 1602.87878418 1
54 21 1735.72998047 1
54 21 1796.30493164 1
54 21 1979.63146973 1
54 21 2233.03613281 1
54 22 1064.90441895 1
54 22 1123.21459961 1
54 22 1124.62255859 1
54 22 1145.01696777 1
54 22 1364.13549805 1
54 22 1391.24047852 1
54 22 1429.55358887 1
54 22 1479.33911133 1
54 22 1536.63024902 1
54 22 1718.81982422 1
54 22 1740.56750488 1
54 22 1824.53063965 1
54 22 2495.76391602 1
54 23 964.492675781 1
54 23 1097.18908691 1
54 23 1264.61987305 1
54 23 1282.93701172 1
54 23 1290.95727539 1
54 23 1473.28503418 1
54 23 1594.95715332 1
54 23 1623.00854492 1
54 23 1891.10522461 1
54 23 2041.72717285 1
54 23 2080.99780273 1
54 24 913.995117188 1
54 24 963.845397949 1
54 24 975.275817871 1
54 24 975.717712402 1
54 24 988.842285156 1
54 24 1019.98175049 1
54 24 1023.70440674 1
54 24 1024.50024414 1
54 24 1044.58679199 1
54 24 1074.03076172 1
54 24 1119.4588623 1
54 24 1137.88916016 1
54 24 1163.40405273 1
54 24 1179.48632812 1
54 24 1194.24499512 1
54 24 1225.47424316 1
54 24 1321.45544434 1
54 24 1324.96240234 1
54 24 1326.10351562 1
54 24 1332.92431641 1
54 24 1424.52648926 1
54 24 1523.3918457 1
54 24 1559.70068359 1
54 24 1655.28845215 1
54 24 1925.64050293 1
54 24 3071.89990234 1
54 25 815.727539062 1
54 25 832.317260742 1
54 25 839.071105957 1
54 25 862.540222168 1
54 25 873.07409668 1
54 25 876.322753906 1
54 25 912.364135742 1
54 25 923.474914551 1
54 25 928.628540039 1
54 25 928.973999023 1
54 25 935.400634766 1
54 25 945.002929688 1
54 25 962.509521484 1
54 25 975.393066406 1
54 25 999.290161133 1
54 25 1014.42547607 1
54 25 1015.24395752 1
54 25 1021.5255127 1
54 25 1035.08044434 1
54 25 1047.91577148 1
54 25 1066.85412598 1
54 25 1099.42297363 1
54 25 1103.03820801 1
54 25 1108.42456055 1
54 25 1120.56933594 1
54 25 1127.94226074 1
54 25 1141.08215332 1
54 25 1141.46594238 1
54 25 1142.18981934 1
54 25 1147.50830078 1
54 25 1156.26428223 1
54 25 1163.6184082 1
54 25 1173.80200195 1
54 25 1187.80419922 1
54 25 1196.51135254 1
54 25 1205.59594727 1
54 25 1215.15466309 1
54 25 1302.39050293 1
54 25 1349.40356445 1
54 25 1350.5456543 1
54 25 1429.28552246 1
54 25 1429.91601562 1
54 25 1464.68798828 1
54 25 1478.11865234 1
54 25 1524.46020508 1
54 25 1536.73571777 1
54 25 1553.13122559 1
54 25 1640.04248047 1
54 25 1670.3873291 1
54 25 1805.94335938 1
54 25 1855.61877441 1
54 25 2049.51806641 1
54 25 2390.12597656 1
54 26 729.172790527 1
54 26 760.04284668 1
54 26 774.62310791 1
54 26 775.727783203 1
54 26 778.318664551 1
54 26 781.823791504 1
54 26 790.722595215 1
54 26 797.819763184 1
54 26 799.830383301 1
54 26 801.796508789 1
54 26 806.914123535 1
54 26 809.717773438 1
54 26 817.869628906 1
54 26 818.673828125 1
54 26 819.719116211 1
54 26 826.421508789 1
54 26 826.632446289 1
54 26 826.744445801 1
54 26 843.540771484 1
54 26 843.58996582 1
54 26 847.336242676 1
54 26 855.104797363 1
54 26 856.223937988 1
54 26 860.516540527 1
54 26 864.52532959 1
54 26 865.887329102 1
54 26 868.582397461 1
54 26 876.338439941 1
54 26 884.645935059 1
54 26 886.988037109 1
54 26 889.158569336 1
54 26 894.4609375 1
54 26 902.858825684 1
54 26 905.618164062 1
54 26 910.588256836 1
54 26 916.609985352 1
54 26 917.58770752 1
54 26 921.676635742 1
54 26 926.120178223 1
54 26 939.608764648 1
54 26 952.999938965 1
54 26 959.344848633 1
54 26 968.152893066 1
54 26 980.166137695 1
54 26 982.62097168 1
54 26 989.735900879 1
54 26 991.061035156 1
54 26 993.561218262 1
54 26 995.607849121 1
54 26 995.957519531 1
54 26 998.709350586 1
54 26 1001.00231934 1
54 26 1001.4019165 1
54 26 1005.2456665 1
54 26 1013.36572266 1
54 26 1022.17626953 1
54 26 1031.75695801 1
54 26 1053.91748047 1
54 26 1079.29492188 1
54 26 1082.52587891 1
54 26 1108.77697754 1
54 26 1112.8380127 1
54 26 1119.24450684 1
54 26 1124.88061523 1
54 26 1125.60888672 1
54 26 1132.74584961 1
54 26 1169.81164551 1
54 26 1178.14221191 1
54 26 1182.68579102 1
54 26 1207.34143066 1
54 26 1224.9888916 1
54 26 1236.76757812 1
54 26 1254.828125 1
54 26 1279.23620605 1
54 26 1301.92602539 1
54 26 1321.92358398 1
54 26 1332.86413574 1
54 26 1338.63330078 1
54 26 1350.55371094 1
54 26 1374.37207031 1
54 26 1421.28930664 1
54 26 1439.15319824 1
54 26 1448.11218262 1
54 26 1586.23962402 1
54 26 1602.38647461 1
54 26 1608.56298828 1
54 26 1610.29443359 1
54 26 1618.86730957 1
54 26 1620.68518066 1
54 26 1681.0838623 1
54 26 1719.92797852 1
54 26 1757.78991699 1
54 26 1805.45336914 1
54 26 2014.25622559 1
54 26 2129.54663086 1
54 26 2210.58691406 1
54 26 2574.66772461 1
54 27 658.260681152 1
54 27 661.666259766 1
54 27 668.545776367 1
54 27 680.604675293 1
54 27 689.519104004 1
54 27 692.918884277 1
54 27 701.744934082 1
54 27 708.103881836 1
54 27 708.524536133 1
54 27 710.12310791 1
54 27 714.938415527 1
54 27 725.978881836 1
54 27 732.613464355 1
54 27 733.090270996 1
54 27 736.50201416 1
54 27 738.309875488 1
54 27 739.156677246 1
54 27 739.45526123 1
54 27 741.230285645 1
54 27 741.694580078 1
54 27 743.777160645 1
54 27 744.400390625 1
54 27 747.153015137 1
54 27 748.845214844 1
54 27 750.357788086 1
54 27 750.454406738 1
54 27 752.508789062 1
54 27 752.627990723 1
54 27 755.735961914 1
54 27 756.749511719 1
54 27 756.976867676 1
54 27 758.758117676 1
54 27 763.55090332 1
54 27 766.209838867 1
54 27 770.301391602 1
54 27 772.88848877 1
54 27 775.571960449 1
54 27 775.985046387 1
54 27 781.499633789 1
54 27 781.630310059 1
54 27 789.307861328 1
54 27 789.986633301 1
54 27 790.353942871 1
54 27 793.904785156 1
54 27 794.311706543 1
54 27 794.989257812 1
54 27 800.445922852 1
54 27 804.85357666 1
54 27 805.873474121 1
54 27 808.61706543 1
54 27 810.869750977 1
54 27 815.577270508 1
54 27 821.047241211 1
54 27 824.467163086 1
54 27 825.091003418 1
54 27 826.206542969 1
54 27 826.555603027 1
54 27 830.528381348 1
54 27 831.29510498 1
54 27 833.548034668 1
54 27 838.035095215 1
54 27 842.296142578 1
54 27 842.98059082 1
54 27 844.354064941 1
54 27 850.383789062 1
54 27 850.839355469 1
54 27 853.464172363 1
54 27 866.262207031 1
54 27 868.09197998 1
54 27 869.970947266 1
54 27 877.192687988 1
54 27 879.711120605 1
54 27 883.752563477 1
54 27 892.183532715 1
54 27 892.540100098 1
54 27 892.544250488 1
54 27 896.25793457 1
54 27 898.782958984 1
54 27 902.173950195 1
54 27 902.418823242 1
54 27 916.407592773 1
54 27 923.174804688 1
54 27 927.349304199 1
54 27 927.573120117 1
54 27 930.887573242 1
54 27 934.636901855 1
54 27 936.820068359 1
54 27 937.384277344 1
54 27 939.27746582 1
54 27 948.112365723 1
54 27 949.889831543 1
54 27 957.416381836 1
54 27 957.611572266 1
54 27 964.37890625 1
54 27 967.859863281 1
54 27 970.069702148 1
54 27 971.725585938 1
54 27 976.884521484 1
54 27 981.421020508 1
54 27 984.364929199 1
54 27 987.331665039 1
54 27 996.866638184 1
54 27 1005.09954834 1
54 27 1007.98535156 1
54 27 1016.37207031 1
54 27 1031.42114258 1
