string dom time hits
45 25 1991.61657715 1
45 26 1498.91687012 1
45 27 1563.54174805 1
45 28 1293.20544434 1
45 29 2192.44238281 1
45 30 2186.8737793 1
46 26 1907.28161621 1
46 29 2692.33276367 1
46 31 1617.24255371 1
46 31 2008.07958984 1
46 32 1716.63671875 1
47 29 2667.75585938 1
53 25 2421.98706055 1
53 26 1237.83947754 1
53 26 1262.54577637 1
53 27 1824.78491211 1
53 27 1988.59301758 1
53 27 2634.64135742 1
53 28 1815.63269043 1
53 29 1150.2298584 1
53 29 1406.2824707 1
53 29 1474.26013184 1
53 29 2155.61547852 1
53 30 1378.41052246 1
53 30 1556.5135498 1
53 31 1745.30969238 1
53 31 1907.47460938 1
53 33 2193.08325195 1
54 19 1945.63269043 1
54 21 1397.93920898 1
54 21 1760.88061523 1
54 21 2131.84594727 1
54 22 1968.3626709 1
54 23 1105.86230469 1
54 23 1480.81384277 1
54 23 1722.18688965 1
54 23 2051.9597168 1
54 24 961.354431152 1
54 24 1021.17590332 1
54 24 1027.08447266 1
54 24 1047.2911377 1
54 24 1234.87634277 1
54 24 1311.35925293 1
54 24 1870.79711914 1
54 24 2259.70361328 1
54 25 805.142944336 1
54 25 829.004272461 1
54 25 835.959106445 1
54 25 848.328125 1
54 25 859.303527832 1
54 25 999.178955078 1
54 25 1030.15686035 1
54 25 1046.06347656 1
54 25 1048.4453125 1
54 25 1141.76647949 1
54 25 1191.45727539 1
54 25 1343.05834961 1
54 25 1394.69689941 1
54 25 1523.68811035 1
54 25 2099.28442383 1
54 25 2770.90161133 1
54 26 747.960388184 1
54 26 759.394042969 1
54 26 794.160095215 1
54 26 805.714904785 1
54 26 823.854064941 1
54 26 826.225280762 1
54 26 830.387817383 1
54 26 833.997741699 1
54 26 849.067565918 1
54 26 900.532714844 1
54 26 907.593444824 1
54 26 912.439819336 1
54 26 913.000915527 1
54 26 952.939453125 1
54 26 993.515930176 1
54 26 1054.1328125 1
54 26 1113.13024902 1
54 26 1121.46313477 1
54 26 1141.01647949 1
54 26 1145.40014648 1
54 26 1319.6184082 1
54 26 1348.17419434 1
54 26 1521.59179688 1
54 26 1540.26818848 1
54 27 737.349853516 1
54 27 741.860473633 1
54 27 768.371520996 1
54 27 792.319091797 1
54 27 806.327819824 1
54 27 817.751953125 1
54 27 846.155517578 1
54 27 855.11505127 1
54 27 870.072387695 1
54 27 885.354858398 1
54 27 892.848205566 1
54 27 913.303283691 1
54 27 924.957336426 1
54 27 925.283325195 1
54 27 930.292175293 1
54 27 937.918518066 1
54 27 940.177856445 1
54 27 941.035583496 1
54 27 956.315795898 1
54 27 966.973449707 1
54 27 976.506774902 1
54 27 1001.96246338 1
54 27 1037.34106445 1
54 27 1094.97009277 1
54 27 1096.76916504 1
54 27 1112.06640625 1
54 27 1159.66589355 1
54 27 1220.00915527 1
54 27 1299.62792969 1
54 27 1312.19714355 1
54 27 1557.48730469 1
54 27 1569.12658691 1
54 27 1610.57470703 1
54 27 1932.29650879 1
54 28 673.779541016 1
54 28 699.430603027 1
54 28 699.834228516 1
54 28 707.584411621 1
54 28 715.579101562 1
54 28 718.87902832 1
54 28 724.529174805 1
54 28 728.207702637 1
54 28 735.937805176 1
54 28 743.056274414 1
54 28 750.101318359 1
54 28 753.888427734 1
54 28 755.003662109 1
54 28 772.641174316 1
54 28 780.771972656 1
54 28 787.886962891 1
54 28 796.126647949 1
54 28 807.59765625 1
54 28 815.721252441 1
54 28 824.612365723 1
54 28 830.048339844 1
54 28 836.42791748 1
54 28 847.233093262 1
54 28 848.876464844 1
54 28 852.503967285 1
54 28 859.795166016 1
54 28 889.18170166 1
54 28 891.388366699 1
54 28 894.452941895 1
54 28 900.191467285 1
54 28 922.457336426 1
54 28 927.360046387 1
54 28 950.326721191 1
54 28 973.059692383 1
54 28 979.477172852 1
54 28 980.683105469 1
54 28 992.438537598 1
54 28 994.122436523 1
54 28 1006.72570801 1
54 28 1008.37670898 1
54 28 1048.38842773 1
54 28 1059.51745605 1
54 28 1071.23632812 1
54 28 1090.97900391 1
54 28 1101.78088379 1
54 28 1102.62072754 1
54 28 1137.46728516 1
54 28 1148.84118652 1
54 28 1215.81750488 1
54 28 1235.1973877 1
54 28 1245.90588379 1
54 28 1295.5065918 1
54 28 1306.82971191 1
54 28 1330.68908691 1
54 28 1331.69006348 1
54 28 1365.48742676 1
54 28 1365.66333008 1
54 28 1473.98425293 1
54 28 1617.20568848 1
54 28 1765.82226562 1
54 28 1900.04187012 1
54 28 2118.37963867 1
54 29 669.953979492 1
54 29 681.827758789 1
54 29 688.103881836 1
54 29 699.516845703 1
54 29 713.373413086 1
54 29 721.305175781 1
54 29 724.513427734 1
54 29 747.720275879 1
54 29 747.865966797 1
54 29 755.761962891 1
54 29 762.855041504 1
54 29 766.155639648 1
54 29 768.321594238 1
54 29 774.806152344 1
54 29 778.405700684 1
54 29 780.529541016 1
54 29 796.204650879 1
54 29 810.275817871 1
54 29 812.610839844 1
54 29 818.752380371 1
54 29 836.386962891 1
54 29 842.037536621 1
54 29 842.867736816 1
54 29 845.464050293 1
54 29 858.808044434 1
54 29 863.677246094 1
54 29 876.846252441 1
54 29 878.394836426 1
54 29 910.192138672 1
54 29 912.271057129 1
54 29 924.107421875 1
54 29 936.756896973 1
54 29 957.965270996 1
54 29 981.501953125 1
54 29 984.061523438 1
54 29 1017.23687744 1
54 29 1022.13568115 1
54 29 1092.28710938 1
54 29 1124.29162598 1
54 29 1139.87341309 1
54 29 1142.84899902 1
54 29 1196.86767578 1
54 29 1200.21582031 1
54 29 1222.42822266 1
54 29 1323.22595215 1
54 29 1515.24230957 1
54 29 1588.58544922 1
54 29 1594.23498535 1
54 29 1705.17492676 1
54 29 1791.08044434 1
54 29 2180.77612305 1
54 29 2369.06079102 1
54 30 754.087036133 1
54 30 755.33215332 1
54 30 755.439575195 1
54 30 755.750061035 1
54 30 757.06451416 1
54 30 759.87701416 1
54 30 772.67779541 1
54 30 817.256347656 1
54 30 819.885864258 1
54 30 840.131408691 1
54 30 903.208190918 1
54 30 903.863098145 1
54 30 926.829223633 1
54 30 936.123840332 1
54 30 959.892822266 1
54 30 986.686889648 1
54 30 1002.73571777 1
54 30 1057.85083008 1
54 30 1087.15698242 1
54 30 1112.10266113 1
54 30 1130.60888672 1
54 30 1177.68652344 1
54 30 1210.82849121 1
54 30 1229.65820312 1
54 30 1252.22424316 1
54 30 1255.07202148 1
54 30 1271.9407959 1
54 30 1319.29309082 1
54 30 1519.38684082 1
54 31 709.628295898 1
54 31 749.941345215 1
54 31 753.97845459 1
54 31 820.799377441 1
54 31 848.393981934 1
54 31 859.18762207 1
54 31 870.824279785 1
54 31 1035.09594727 1
54 31 1047.11523438 1
54 31 1063.59814453 1
54 31 1085.5 1
54 31 1148.94262695 1
54 31 1166.27612305 1
54 31 1172.69140625 1
54 31 1319.72595215 1
54 31 1333.61523438 1
54 31 1344.26062012 1
54 31 1501.75073242 1
54 31 1591.82763672 1
54 31 2351.01245117 1
54 32 797.385681152 1
54 32 856.076477051 1
54 32 867.524841309 1
54 32 878.596862793 1
54 32 1012.64642334 1
54 32 1021.10900879 1
54 32 1027.82336426 1
54 32 1134.64941406 1
54 32 1204.7421875 1
54 32 1757.04382324 1
54 32 2069.34057617 1
54 33 1310.27832031 1
54 33 1446.40490723 1
54 33 1697.5682373 1
55 19 2081.77392578 1
55 20 1405.57739258 1
55 20 1858.36328125 1
55 21 1489.42504883 1
55 21 2332.51025391 1
55 22 1362.21228027 1
55 22 1403.43933105 1
55 23 1035.90966797 1
55 23 1038.51245117 1
55 23 1600.7532959 1
55 23 2936.16943359 1
55 24 872.42401123 1
55 24 1012.34906006 1
55 24 1125.12243652 1
55 24 1842.25842285 1
55 24 2619.52661133 1
55 25 983.486694336 1
55 25 987.456726074 1
55 25 1066.0501709 1
55 25 1246.49841309 1
55 25 1251.1484375 1
55 25 1292.02709961 1
55 25 1355.77832031 1
55 25 1389.30358887 1
55 25 1567.69677734 1
55 25 1578.59082031 1
55 25 1755.3717041 1
55 25 1850.93908691 1
55 25 1978.48254395 1
55 25 2979.57055664 1
55 26 787.268127441 1
55 26 820.986328125 1
55 26 829.22857666 1
55 26 858.699645996 1
55 26 906.086853027 1
55 26 910.488769531 1
55 26 923.834350586 1
55 26 930.282836914 1
55 26 945.382019043 1
55 26 1020.25415039 1
55 26 1032.9909668 1
55 26 1035.59729004 1
55 26 1100.10412598 1
55 26 1102.01782227 1
55 26 1102.97058105 1
55 26 1113.9407959 1
55 26 1121.61791992 1
55 26 1181.54467773 1
55 26 1265.73522949 1
55 26 1377.90979004 1
55 26 1416.48303223 1
55 26 1475.19226074 1
55 26 1527.93566895 1
55 26 1564.71655273 1
55 27 705.905578613 1
55 27 711.438598633 1
55 27 715.918334961 1
55 27 720.052001953 1
55 27 748.311157227 1
55 27 766.406677246 1
55 27 802.970581055 1
55 27 844.935546875 1
55 27 874.827453613 1
55 27 879.76574707 1
55 27 909.387268066 1
55 27 914.70690918 1
55 27 919.466552734 1
55 27 920.940307617 1
55 27 941.81237793 1
55 27 952.260925293 1
55 27 961.633422852 1
55 27 985.940368652 1
55 27 990.6015625 1
55 27 1002.94439697 1
55 27 1027.85253906 1
55 27 1105.73303223 1
55 27 1115.39587402 1
55 27 1116.33190918 1
55 27 1124.07543945 1
55 27 1151.82714844 1
55 27 1160.37316895 1
55 27 1160.95739746 1
55 27 1195.75036621 1
55 27 1232.69714355 1
55 27 1234.88427734 1
55 27 1323.5769043 1
55 27 1327.41833496 1
55 27 1389.16760254 1
55 27 1444.26904297 1
55 27 1481.89440918 1
55 27 1564.93115234 1
55 27 1578.4230957 1
55 27 1629.22497559 1
55 27 1685.01220703 1
55 27 1899.67321777 1
55 28 684.459716797 1
55 28 733.397949219 1
55 28 762.98651123 1
55 28 763.968017578 1
55 28 765.134155273 1
55 28 766.486328125 1
55 28 769.319763184 1
55 28 788.604919434 1
55 28 802.198669434 1
55 28 814.851867676 1
55 28 815.958496094 1
55 28 818.612487793 1
55 28 838.473022461 1
55 28 846.297851562 1
55 28 857.438842773 1
55 28 861.708862305 1
55 28 869.858520508 1
55 28 880.25982666 1
55 28 896.010986328 1
55 28 899.260131836 1
55 28 901.075195312 1
55 28 910.290344238 1
