string dom time hits
45 28 1305.35778809 1
53 30 1978.19824219 1
54 21 1450.59838867 1
54 21 1740.77380371 1
54 23 1338.79699707 1
54 24 1129.43884277 1
54 25 889.695495605 1
54 26 748.566162109 1
54 26 763.254150391 1
54 26 921.024536133 1
54 26 962.323852539 1
54 26 984.092163086 1
54 26 1143.79907227 1
54 26 1363.29150391 1
54 26 1813.42614746 1
54 27 728.048034668 1
54 27 738.257324219 1
54 27 812.721679688 1
54 27 843.203857422 1
54 27 1036.97424316 1
54 27 1297.15795898 1
54 27 1347.49377441 1
54 28 641.5 1
54 28 672.804138184 1
54 28 723.166564941 1
54 28 742.55090332 1
54 28 761.648498535 1
54 28 875.097045898 1
54 28 982.583129883 1
54 28 1020.58734131 1
54 28 1272.90551758 1
54 28 1326.08508301 1
54 28 1359.88427734 1
54 28 1608.82763672 1
54 29 632.963317871 1
54 29 691.198547363 1
54 29 788.25201416 1
54 29 975.424438477 1
54 29 996.170227051 1
54 29 1073.43664551 1
54 30 693.841491699 1
54 30 712.24005127 1
54 30 824.647460938 1
54 30 836.062194824 1
54 30 882.641540527 1
54 30 1012.27032471 1
54 30 2964.76928711 1
54 31 701.025268555 1
54 31 914.637878418 1
54 31 1194.59753418 1
54 31 1304.19750977 1
54 32 1103.71643066 1
55 21 1585.96337891 1
55 21 1985.46557617 1
55 21 2734.41430664 1
55 22 1029.6998291 1
55 22 1170.84399414 1
55 23 1075.53283691 1
55 24 1556.72644043 1
55 25 840.712463379 1
55 25 903.955200195 1
55 25 1297.4185791 1
55 26 803.998291016 1
55 26 854.425231934 1
55 26 867.092834473 1
55 26 1028.15454102 1
55 26 1124.58618164 1
55 26 1132.31103516 1
55 26 1455.40466309 1
55 26 1457.07006836 1
55 27 699.102661133 1
55 27 730.471252441 1
55 27 751.685974121 1
55 27 1122.25073242 1
55 27 1537.15063477 1
55 28 776.003662109 1
55 28 817.633239746 1
55 28 860.979492188 1
55 28 875.897583008 1
55 28 877.776794434 1
55 28 896.554870605 1
55 28 902.646362305 1
55 28 912.171630859 1
55 28 1153.04309082 1
55 28 1363.2890625 1
55 28 1403.72668457 1
55 28 1472.07177734 1
55 28 1480.85571289 1
55 28 1798.81005859 1
55 29 954.503051758 1
55 29 966.399536133 1
55 29 973.655334473 1
55 29 995.553710938 1
55 29 1193.66137695 1
55 29 1616.86975098 1
55 30 706.258056641 1
55 30 720.851623535 1
55 30 914.138793945 1
55 30 957.29473877 1
55 31 832.538085938 1
55 31 1150.86828613 1
55 31 1533.83691406 1
55 31 1667.70385742 1
55 32 938.328857422 1
55 32 1164.99536133 1
56 28 1602.20019531 1
62 23 1014.32519531 1
62 23 1144.07397461 1
62 24 1313.7010498 1
62 24 1667.70117188 1
62 25 985.162780762 1
62 25 1921.24084473 1
62 26 773.674865723 1
62 26 1323.62487793 1
62 26 1414.6015625 1
62 27 841.235534668 1
62 27 1131.52294922 1
62 27 1153.96276855 1
62 27 1201.00891113 1
62 27 1216.20861816 1
62 27 4674.86865234 1
62 28 671.779907227 1
62 28 820.262573242 1
62 28 820.98614502 1
62 28 835.042907715 1
62 28 1032.4185791 1
62 29 705.460510254 1
62 29 827.660095215 1
62 29 829.525146484 1
62 29 852.905883789 1
