string dom time hits
34 30 2710.95605469 1
43 25 2839.13891602 1
43 26 1984.91174316 1
44 14 4061.86181641 1
44 24 2776.29296875 1
44 26 1734.17456055 1
44 26 1754.65600586 1
44 26 2387.83764648 1
44 27 1997.82568359 1
44 27 2141.34008789 1
44 28 2300.82666016 1
44 28 2503.51904297 1
44 29 1433.34204102 1
44 29 1643.39819336 1
44 29 1864.12158203 1
44 29 1889.60144043 1
44 29 1983.26733398 1
44 29 2378.9140625 1
44 33 1999.23913574 1
45 20 2457.07324219 1
45 22 2377.64624023 1
45 22 2705.74047852 1
45 23 1854.38793945 1
45 24 4128.71533203 1
45 25 1580.89599609 1
45 25 2001.67126465 1
45 26 1260.9621582 1
45 26 1261.48791504 1
45 26 1293.55358887 1
45 26 1558.24060059 1
45 26 1629.56005859 1
45 26 1800.84020996 1
45 27 1379.99084473 1
45 27 1491.88366699 1
45 27 1542.98120117 1
45 27 1721.28942871 1
45 27 1744.57666016 1
45 27 1945.41418457 1
45 27 2122.80371094 1
45 27 2527.45751953 1
45 28 1151.23657227 1
45 28 1329.00805664 1
45 28 1392.43725586 1
45 28 1444.60900879 1
45 28 1532.0847168 1
45 28 1684.2565918 1
45 28 1709.75512695 1
45 28 1720.61132812 1
45 28 1781.96716309 1
45 28 1851.95288086 1
45 28 1940.64379883 1
45 28 2097.20532227 1
45 28 2208.95239258 1
45 28 2241.6730957 1
45 28 2315.42675781 1
45 28 2566.39575195 1
45 29 1303.25048828 1
45 29 1481.52209473 1
45 29 1530.89624023 1
45 29 1565.37792969 1
45 29 1566.3815918 1
45 29 1606.93432617 1
45 29 1639.31091309 1
45 29 1699.24389648 1
45 29 1881.95349121 1
45 29 1913.40490723 1
45 29 2064.10424805 1
45 29 2065.26953125 1
45 29 2123.24584961 1
45 29 2355.99755859 1
45 29 2769.51318359 1
45 30 1610.13061523 1
45 30 1752.67675781 1
45 30 1965.94616699 1
45 31 1642.41992188 1
45 31 1852.75268555 1
45 32 1482.15026855 1
46 24 2064.64892578 1
46 25 2339.00292969 1
46 26 2350.75488281 1
46 27 1951.79553223 1
46 27 2822.50927734 1
46 27 3460.22290039 1
46 28 1457.38220215 1
46 28 2209.70483398 1
46 29 1633.921875 1
46 29 1802.3215332 1
46 29 2046.81958008 1
46 30 1795.56591797 1
46 30 1907.88146973 1
46 31 1764.15991211 1
47 26 2228.29150391 1
52 28 3124.76855469 1
53 21 1932.06445312 1
53 22 1944.13134766 1
53 22 2464.0949707 1
53 23 1657.37280273 1
53 23 1834.11315918 1
53 23 2462.3972168 1
53 24 1969.99707031 1
53 25 1815.03967285 1
53 25 1875.76904297 1
53 25 2280.14916992 1
53 25 3125.4453125 1
53 26 1330.19055176 1
53 26 1347.26147461 1
53 26 1463.68786621 1
53 26 1766.54467773 1
53 27 1482.34301758 1
53 27 1541.12194824 1
53 27 1547.47033691 1
53 27 1551.31628418 1
53 27 1906.7713623 1
53 28 1236.45861816 1
53 28 1342.8548584 1
53 28 1418.21691895 1
53 28 1476.55932617 1
53 28 1708.63952637 1
53 28 2094.77514648 1
53 28 2403.00048828 1
53 28 2412.27490234 1
53 29 1124.00793457 1
53 29 1293.04797363 1
53 29 1390.19348145 1
53 29 1397.40185547 1
53 29 1410.22021484 1
53 29 1606.86584473 1
53 29 1886.08081055 1
53 29 1964.24353027 1
53 30 1370.50378418 1
53 30 1580.77539062 1
53 30 1874.56066895 1
53 30 1887.2578125 1
53 30 1936.06481934 1
53 31 1584.18994141 1
53 31 1650.32287598 1
53 32 1704.15539551 1
53 32 2234.3503418 1
53 32 3889.83666992 1
54 15 2714.98339844 1
54 16 1939.85473633 1
54 18 2519.85961914 1
54 19 1386.66027832 1
54 19 1684.35632324 1
54 19 2293.20141602 1
54 19 2444.58227539 1
54 20 1252.01245117 1
54 20 1261.91430664 1
54 20 1637.00927734 1
54 20 1793.29150391 1
54 20 2138.1315918 1
54 21 1266.22497559 1
54 21 1271.92675781 1
54 21 1409.17565918 1
54 21 1536.68640137 1
54 21 1826.4831543 1
54 21 1904.76123047 1
54 21 2155.16918945 1
54 22 1064.90441895 1
54 22 1153.74865723 1
54 22 1325.8918457 1
54 22 1332.07348633 1
54 22 1382.33215332 1
54 22 1386.75720215 1
54 22 1398.23754883 1
54 22 1470.96398926 1
54 22 1479.33911133 1
54 22 1515.64282227 1
54 22 1551.88818359 1
54 22 1583.75585938 1
54 22 1699.37561035 1
54 22 1754.50305176 1
54 22 1947.10620117 1
54 22 2775.74047852 1
54 23 948.24407959 1
54 23 954.38861084 1
54 23 960.971374512 1
54 23 966.300170898 1
54 23 1025.34838867 1
54 23 1088.23010254 1
54 23 1103.53613281 1
54 23 1200.7434082 1
54 23 1253.18029785 1
54 23 1269.90466309 1
54 23 1273.35131836 1
54 23 1280.84741211 1
54 23 1367.64099121 1
54 23 1432.54345703 1
54 23 1803.1171875 1
54 23 1891.37792969 1
54 23 1963.88195801 1
54 23 2349.48754883 1
54 24 829.015869141 1
54 24 846.961730957 1
54 24 882.705993652 1
54 24 937.97265625 1
54 24 948.708007812 1
54 24 965.691955566 1
54 24 968.989501953 1
54 24 975.717712402 1
54 24 978.992248535 1
54 24 981.908447266 1
54 24 992.416503906 1
54 24 1011.02966309 1
54 24 1038.68566895 1
54 24 1038.78796387 1
54 24 1074.36303711 1
54 24 1076.03198242 1
54 24 1098.28112793 1
54 24 1101.36975098 1
54 24 1105.53234863 1
54 24 1141.23791504 1
54 24 1144.97802734 1
54 24 1195.62304688 1
54 24 1221.70336914 1
54 24 1223.59472656 1
54 24 1237.96276855 1
54 24 1258.82250977 1
54 24 1332.50842285 1
54 24 1391.40087891 1
54 24 1404.4140625 1
54 24 1406.97521973 1
54 24 1426.44104004 1
54 24 1438.73474121 1
54 24 1603.72680664 1
54 24 1608.13269043 1
54 24 1637.07421875 1
54 24 1946.56323242 1
54 24 2034.21472168 1
54 24 2409.73291016 1
54 24 2494.71557617 1
54 25 789.734680176 1
54 25 815.727539062 1
54 25 820.38458252 1
54 25 824.248596191 1
54 25 830.687988281 1
54 25 832.341064453 1
54 25 858.878601074 1
54 25 875.269714355 1
54 25 882.167785645 1
54 25 885.871948242 1
54 25 890.590881348 1
54 25 890.729125977 1
54 25 896.49029541 1
54 25 902.127075195 1
54 25 909.872253418 1
54 25 912.888000488 1
54 25 928.973999023 1
54 25 945.00579834 1
54 25 947.454833984 1
54 25 975.393066406 1
54 25 997.745727539 1
54 25 1011.4329834 1
54 25 1016.75695801 1
