string dom time hits
44 19 2213.67211914 1
44 28 1524.26477051 1
44 28 1884.59289551 1
45 24 2009.87329102 1
45 25 1742.91040039 1
45 26 1536.19726562 1
45 26 1739.73669434 1
45 26 1790.31567383 1
45 27 1476.95117188 1
45 27 1891.25109863 1
45 27 1973.83911133 1
45 27 2038.63928223 1
45 28 1315.95776367 1
45 28 1620.10888672 1
45 30 1955.64978027 1
45 31 1904.85070801 1
45 31 2347.57177734 1
45 31 2522.68554688 1
45 31 2597.20068359 1
45 31 2707.84887695 1
45 32 1651.13415527 1
46 13 3504.06323242 1
46 24 2870.99072266 1
46 26 2391.61450195 1
46 27 1418.41748047 1
46 27 1624.65600586 1
46 27 2753.45629883 1
46 28 1553.5213623 1
46 28 2591.03295898 1
46 29 1438.72570801 1
52 30 2640.67431641 1
53 24 1333.51501465 1
53 25 1615.68945312 1
53 25 1831.55273438 1
53 26 1341.95898438 1
53 26 1786.48193359 1
53 26 1900.5826416 1
53 26 1988.27685547 1
53 28 1564.69311523 1
53 28 1648.81750488 1
53 28 1749.55834961 1
53 28 2628.90332031 1
53 29 1510.87438965 1
53 29 1786.81958008 1
53 29 2332.46069336 1
53 30 1369.23242188 1
53 31 1462.70837402 1
53 32 1901.39501953 1
53 33 2462.52978516 1
54 19 2402.78271484 1
54 20 1770.20507812 1
54 21 1144.76428223 1
54 21 1311.00769043 1
54 21 1327.54125977 1
54 21 1540.14624023 1
54 21 1571.33325195 1
54 21 1668.22192383 1
54 21 2907.69140625 1
54 22 1256.04858398 1
54 22 1432.01477051 1
54 22 1446.85021973 1
54 22 1482.78515625 1
54 22 1509.84118652 1
54 22 1621.94335938 1
54 22 1628.13061523 1
54 22 1717.88452148 1
54 23 1069.49353027 1
54 23 1098.55053711 1
54 23 1216.63293457 1
54 23 1287.65039062 1
54 23 1379.37597656 1
54 23 1439.49707031 1
54 23 1616.33886719 1
54 23 1914.28295898 1
54 23 2063.3671875 1
54 24 944.645812988 1
54 24 1094.97729492 1
54 24 1096.43530273 1
54 24 1107.89440918 1
54 24 1122.97802734 1
54 24 1137.81542969 1
54 24 1140.51501465 1
54 24 1160.62683105 1
54 24 1175.79248047 1
54 24 1239.41723633 1
54 24 1256.62524414 1
54 24 1323.04748535 1
54 24 1404.71801758 1
54 24 1546.953125 1
54 24 1601.38378906 1
54 24 1750.10595703 1
54 24 1810.06506348 1
54 24 2484.16601562 1
54 25 883.667114258 1
54 25 893.605651855 1
54 25 907.568481445 1
54 25 930.49407959 1
54 25 938.775817871 1
54 25 977.553710938 1
54 25 993.335876465 1
54 25 1004.38623047 1
54 25 1006.67352295 1
54 25 1038.44726562 1
54 25 1041.12182617 1
54 25 1045.7947998 1
54 25 1047.66186523 1
54 25 1077.35974121 1
54 25 1080.01135254 1
54 25 1093.07568359 1
54 25 1096.21960449 1
54 25 1115.28112793 1
54 25 1199.74304199 1
54 25 1201.67980957 1
54 25 1232.35717773 1
54 25 1255.52661133 1
54 25 1372.38684082 1
54 25 1389.8885498 1
54 25 1405.71801758 1
54 25 1444.21618652 1
54 25 1980.82592773 1
54 26 737.968383789 1
54 26 756.30645752 1
54 26 760.384643555 1
54 26 802.397277832 1
54 26 822.764160156 1
54 26 851.738891602 1
54 26 853.249938965 1
54 26 854.455078125 1
54 26 863.332275391 1
54 26 871.891357422 1
54 26 874.853881836 1
54 26 877.823242188 1
54 26 879.894775391 1
54 26 896.528869629 1
54 26 899.064453125 1
54 26 906.578308105 1
54 26 910.502563477 1
54 26 921.779968262 1
54 26 945.025817871 1
54 26 951.967651367 1
54 26 952.805480957 1
54 26 961.663024902 1
54 26 967.324279785 1
54 26 993.968322754 1
54 26 994.399230957 1
54 26 998.343444824 1
54 26 999.586425781 1
54 26 1004.95568848 1
54 26 1012.00726318 1
54 26 1021.18511963 1
54 26 1070.85083008 1
54 26 1078.22766113 1
54 26 1100.12341309 1
54 26 1135.2677002 1
54 26 1146.24536133 1
54 26 1165.94995117 1
54 26 1197.71496582 1
54 26 1206.50805664 1
54 26 1210.36706543 1
54 26 1222.74780273 1
54 26 1229.1907959 1
54 26 1246.14025879 1
54 26 1246.26257324 1
54 26 1254.97680664 1
54 26 1258.20251465 1
54 26 1266.87561035 1
54 26 1269.52282715 1
54 26 1307.99450684 1
54 26 1358.23706055 1
54 26 1369.71630859 1
54 26 1376.41918945 1
54 26 1377.49743652 1
54 26 1387.82922363 1
54 26 1452.74841309 1
54 26 1496.8293457 1
54 26 1506.28796387 1
54 26 1576.90808105 1
54 26 1635.45336914 1
54 26 1645.70239258 1
54 26 1745.41113281 1
54 26 1778.30187988 1
54 26 1983.05822754 1
54 26 2353.39770508 1
54 26 2521.27441406 1
54 26 3799.77392578 1
54 27 718.410827637 1
54 27 720.707458496 1
54 27 742.247619629 1
54 27 744.471801758 1
54 27 751.248474121 1
54 27 754.880554199 1
54 27 761.713928223 1
54 27 768.462402344 1
54 27 771.472839355 1
54 27 803.242797852 1
54 27 814.974975586 1
54 27 817.578613281 1
54 27 819.020263672 1
54 27 821.585693359 1
54 27 824.063537598 1
54 27 826.440185547 1
54 27 829.678405762 1
54 27 834.626220703 1
54 27 842.548278809 1
54 27 845.481628418 1
54 27 855.086120605 1
54 27 855.264770508 1
54 27 856.573730469 1
54 27 861.417297363 1
54 27 865.723693848 1
54 27 865.954040527 1
54 27 866.331848145 1
54 27 875.74621582 1
54 27 880.879882812 1
54 27 881.867492676 1
54 27 884.328918457 1
54 27 894.187805176 1
54 27 894.732910156 1
54 27 913.470825195 1
54 27 913.814575195 1
54 27 941.260681152 1
54 27 946.894897461 1
54 27 954.869750977 1
54 27 961.473815918 1
54 27 968.383850098 1
54 27 968.71496582 1
54 27 969.126953125 1
54 27 980.186889648 1
54 27 996.902832031 1
54 27 1008.05334473 1
54 27 1009.09893799 1
54 27 1019.56604004 1
54 27 1033.16394043 1
54 27 1038.63305664 1
54 27 1043.04541016 1
54 27 1049.76538086 1
54 27 1054.78088379 1
54 27 1062.18457031 1
54 27 1095.22753906 1
54 27 1097.96362305 1
54 27 1103.1159668 1
54 27 1128.33666992 1
54 27 1131.87280273 1
54 27 1175.35388184 1
54 27 1180.90942383 1
54 27 1222.51000977 1
54 27 1253.33874512 1
54 27 1271.9621582 1
54 27 1295.1550293 1
54 27 1419.31921387 1
54 27 1434.03771973 1
54 27 1459.01367188 1
54 27 1477.87036133 1
54 27 1499.63439941 1
54 27 1569.01818848 1
54 27 1739.7253418 1
54 27 1764.984375 1
54 27 2332.97460938 1
54 27 2859.51660156 1
54 28 634.078308105 1
54 28 646.89855957 1
54 28 683.92578125 1
54 28 693.600219727 1
54 28 698.489929199 1
54 28 701.117614746 1
54 28 706.341186523 1
54 28 715.485351562 1
54 28 731.141052246 1
54 28 743.99420166 1
54 28 753.416625977 1
54 28 760.932189941 1
54 28 769.550476074 1
54 28 770.045410156 1
54 28 773.582275391 1
